year	doy	gppCoeff	rCoeff	Q	nll	converge
2013	153	9.11616434127138e-06	-0.000396009292171662	0.00144281714759551	-266.622614265729	0
2013	154	2.18235752524076e-06	-2.93255396467204e-08	0.000229716592791088	-398.91950460507	0
2013	155	5.93701725218762e-12	-4.02357869264934e-09	0.000119278523016292	-446.140096950546	0
2013	156	1.7470497327678e-06	-8.92228975642182e-05	0.000204941221778745	-407.164494508327	0
2013	157	3.75384890603971e-06	-0.000157800846945024	6.19898981545877e-05	-489.834633749529	0
2013	158	4.37459228978437e-06	-0.000293428120761445	0.000131766448596008	-438.957023073954	0
2013	159	6.85300529623867e-06	-0.00049657349335118	0.000146101715233504	-431.526533354826	0
2013	160	2.18450659611163e-06	-0.000268791268927486	0.00188820182034741	-247.256013075753	0
2013	161	7.16738210736448e-06	-6.70293922489884e-06	0.000296779788181464	-380.489575302688	0
2013	162	3.37889737810054e-06	-8.91818262575269e-09	0.000184910182854546	-414.563014717492	0
2013	163	3.53007335885818e-06	-0.000316616924102312	0.000415085986822519	-356.333846965729	0
2013	164	3.28255682942504e-06	-9.6036786160743e-09	0.000545620726522542	-336.641459240279	0
2013	165	2.11049002192739e-06	-2.91329843706761e-08	0.000378796048829893	-347.797922329318	0
2013	166	2.7150205344586e-06	-1.38820663292311e-05	0.000341356580665665	-370.418642996954	0
2013	167	3.62856744759727e-06	-4.06913478738473e-07	0.00078625951117117	-310.343345159929	0
2013	168	3.91073006267644e-06	-2.81976159573055e-08	0.000961825402702709	-283.490822030978	0
2013	169	8.79917977665587e-06	-0.000908525230888195	0.00124034719086261	-235.128297232401	0
2013	170	3.52519069154136e-06	-0.000336294260251419	0.00318578027635634	-209.606298968678	0
2013	171	2.61062699881879e-13	-2.01974622666764e-09	0.00122162889936321	-278.637286351006	0
2013	172	6.0336304471058e-06	-0.000141577657369182	0.0065836030248759	-157.327527400507	0
2013	173	8.34713522291532e-06	-0.000604910879706235	0.0044058633194419	-186.261601417082	0
2013	174	1.18811342490165e-19	-9.47735102989322e-10	0.00384613123156565	-196.035225121014	0
2013	175	9.08978618826908e-06	-0.000744499528145432	0.0013310911424147	-272.436473863831	0
2013	176	7.84874507067257e-06	-2.50485822904096e-08	0.00130748899496737	-271.829691376052	0
2013	177	4.14517464662001e-06	-0.000163196193208195	0.00204276369062103	-208.052403576382	0
2013	178	1.2648556861151e-09	-3.2581331235534e-07	0.000590451373606144	-328.677569499713	0
2013	179	1.88037114427268e-10	-2.11185252934488e-08	0.000294355789897191	-381.079184642174	0
2013	180	6.70415154251967e-06	-0.000185114181042272	0.000410459890975614	-357.145684123945	0
2013	181	7.4856478791052e-09	-1.90686581474112e-06	0.000384437232903315	-361.901692896506	0
2013	182	3.12571812557119e-06	-8.57573090738913e-09	0.000201692376071347	-408.296716604797	0
2013	183	7.63699634164024e-06	-0.00036951834250672	0.000498471970436791	-343.160756182921	0
2013	184	2.13020557116398e-06	-0.000279750270768814	0.000842132949240428	-305.398053769033	0
2013	185	7.51329005741144e-06	-0.00057012627034326	0.000438440457221142	-352.403940957834	0
2013	186	8.14928946954291e-10	-1.40762494452354e-07	0.000421713871889847	-352.740151980301	0
2013	187	3.83582680287381e-06	-0.000114277718435501	0.00046123490781583	-348.757471414224	0
2013	188	1.24996968372987e-10	-1.80298198371825e-08	0.000396753400795288	-362.08917488575	0
2013	189	5.81417222377206e-06	-0.00030564543684271	0.000678190861520594	-320.978233839655	0
2013	190	3.00817419293096e-06	-3.22530281110453e-09	0.000497773727455783	-343.256673363208	0
2013	191	6.73521467975593e-06	-0.000438820867727843	0.000197398010031819	-409.848815082229	0
2013	192	2.03633560765723e-06	-9.70957465150477e-09	0.000178482038444783	-417.110948349445	0
2013	193	2.36141487685246e-06	-0.00033321235834844	0.000686632299493644	-320.090787865572	0
2013	194	2.14587351901933e-06	-0.000302043284069092	0.0006184876775728	-327.623528179916	0
2013	195	1.3351937647828e-12	-1.66265331697908e-09	0.000555560914179481	-335.341557176592	0
2013	196	1.88296098413465e-06	-1.45820530930794e-05	0.000259266139670114	-390.228237959754	0
2013	197	1.41620339236535e-06	-0.000236386709451657	0.000456514942682127	-350.46127236022	0
2013	198	2.02660032286001e-06	-9.02459317542308e-10	0.000114543752140009	-449.044701404465	0
2013	199	1.77397382828707e-10	-7.19008957703569e-08	0.000132157906994561	-438.736271217189	0
2013	200	6.45494445569615e-06	-0.000454386047618424	0.000150319551899321	-429.474384936043	0
2013	201	1.85930456208289e-06	-0.000148765067267906	0.000152888210325801	-431.233001532843	0
2013	202	2.05546219013389e-06	-0.000376690309693529	0.000288027058017026	-382.641831732367	0
2013	203	1.69727074934334e-13	-6.86469687147175e-09	0.000274866240489797	-386.013226689075	0
2013	204	4.95647317989312e-10	-1.11008747832074e-07	0.000368364871144893	-364.949470361791	0
2013	205	2.88063559281098e-06	-0.00060129937925579	0.000367258931178643	-362.629649496445	0
2013	206	2.39386483682446e-06	-0.000439322534495663	0.000891829610759096	-301.277133095737	0
2013	207	5.37764912930777e-06	-1.04980099053621e-07	0.00129508765615926	-274.409248347336	0
2013	208	7.42159877714627e-06	-0.000174970048556395	4.48522442233655e-05	-516.545514044114	0
2013	209	2.81415809530886e-06	-6.2569509192442e-10	3.279764430118e-05	-539.096005234257	0
2013	210	4.34986277927036e-06	-0.000143908541938713	0.000103496664978393	-456.333049704609	0
2013	211	3.06608772708093e-06	-1.27276934968317e-09	0.000104450692923897	-458.851370924298	0
2013	212	8.65689461694275e-11	-2.0017194924734e-08	8.25440741992496e-05	-472.636542476924	0
2013	213	3.51058104223771e-06	-1.51623220752751e-09	6.43594397103613e-05	-490.558012274093	0
2013	214	3.51268496620647e-10	-5.31323840985455e-08	6.86180249606195e-05	-485.918503218236	0
2013	215	2.96454772338683e-12	-2.65242403394152e-09	7.21609720689867e-05	-482.325145671988	0
2013	216	3.89669202743368e-06	-0.000167450254536226	0.000113224422226817	-449.888788321409	0
2013	217	3.41433436001013e-06	-0.000194466189865646	0.000170557668565792	-420.364516638541	0
2013	218	3.8628458871541e-06	-0.000249936557964809	0.000110696892169229	-451.500510342916	0
2013	219	6.27107973260349e-06	-0.0003555162808768	0.000222255780362223	-404.105503983877	0
2013	220	4.5786970198352e-06	-0.000218689936746069	0.000398733269589656	-359.236683888372	0
2013	221	3.55244952432846e-06	-0.000312001383663245	0.000679325329366611	-320.864618163195	0
2013	222	4.14325861626144e-06	-0.000464956600988465	0.000658654300725202	-323.107408172217	0
2013	223	2.45512594025931e-06	-9.37496434306149e-08	0.000407943236675453	-357.593619080566	0
2013	224	2.63437148799401e-06	-0.000442680022017641	0.00121898044535359	-278.771828955741	0
2013	225	7.52513692665857e-06	-0.00109897252296905	0.000978733455169696	-294.581701047037	0
2013	226	4.93693504580491e-06	-0.000858033094590931	0.00163425347788242	-259.456481717149	0
2013	227	4.01634566412918e-06	-0.000603258399457112	0.000997030559936047	-293.249420805453	0
2013	228	2.98510290493228e-08	-0.000328534050383547	0.00514378679776012	-175.084663655114	0
2013	229	2.8229652463534e-06	-0.000582432561075842	0.00903521001458757	-134.544568972145	0
2013	230	4.15004492606127e-06	-0.000668657728467121	0.00354107976894857	-201.996116891416	0
2013	231	4.96979803317865e-06	-0.00144887279476898	0.0049496143184334	-177.879384290136	0
2013	232	4.39455779575235e-06	-0.00129365688903103	0.00657547581042122	-157.439583343545	0
2013	233	2.54933748349869e-06	-9.35759997178817e-05	0.00358331408156909	-202.618526371111	0
2013	234	2.15272154627901e-06	-6.11886582169402e-05	0.00606409902772471	-163.271917922554	0
2013	235	2.31449100484089e-06	-0.000683278749845524	0.00481420653543411	-179.871876357476	0
2013	236	1.63015168308152e-10	-3.26310236869369e-11	0.00752773293046065	-147.704991816837	0
2013	237	1.36718784233297e-05	-5.40834648489135e-08	0.0074699291376255	-148.256222633457	0
2013	238	2.03312635549027e-05	-0.00105328118655086	0.00498643113187257	-177.352043973519	0
2013	239	5.45048446299933e-06	-0.000878125919403163	0.00794570956758258	-143.800767386606	0
2013	240	5.93028624293784e-06	-1.99699235820193e-09	0.00511999788855605	-176.669743065256	0
2013	241	1.06088305915125e-05	-0.00145118522316733	0.00418272495570388	-189.99880753782	0
2013	242	6.79548981930368e-12	-0.000273585348470348	0.00212409030958485	-238.792210687774	0
2013	243	1.76547499771591e-05	-0.00140364021765936	0.0102486776804588	-125.478403738751	0
2013	244	9.01527962797411e-06	-0.00176181964673079	0.00622307009921171	-161.393858961255	0
2013	245	8.67123619601198e-06	-0.000561673600395553	0.00334220322058492	-206.151977829722	0
2013	246	1.48682536107339e-05	-0.00250760206353511	0.00556098415822213	-169.139994577079	0
2013	247	1.53924321162066e-08	-1.45092184594563e-06	0.00204268539166772	-243.287322947448	0
2013	248	8.39419564815466e-07	-0.000430399198848104	0.00166233816666378	-256.441964747227	0
2013	249	3.0484490191926e-09	-9.74164185387939e-07	0.000783768170604653	-308.42867236778	0
2013	250	1.62253925899554e-05	-0.000511514138313346	4.72751906397263e-05	-512.764789556412	0
2013	251	2.81376037644678e-06	-0.000210786663948935	5.92444657038462e-05	-496.516926395324	0
2013	252	1.76588597435491e-13	-1.07854170666264e-09	0.000119764602561455	-445.824954835063	0
2013	253	4.86761745789956e-06	-0.000392398424991813	0.000239144421143896	-398.787022313554	0
2013	254	5.50098073808417e-06	-5.36683354531323e-10	0.000147219679863315	-430.969855702128	0
2013	255	3.82365229929894e-06	-0.000139504895927364	6.34553558820742e-05	-491.565347508691	0
2013	256	6.70064537858938e-06	-0.000393796259596154	7.45672753850804e-05	-479.94343528843	0
2013	257	2.68449665335208e-06	-0.00023415569409117	7.23878676889635e-05	-482.075579387915	0
2013	258	7.30672795903673e-06	-0.000303978861710135	5.8313528167545e-05	-497.647786127361	0
2013	259	2.87525630133398e-06	-0.00036415820728711	5.32840414997005e-05	-504.139995131592	0
2013	260	2.68181195497428e-06	-1.09985627657694e-10	6.35088058494365e-05	-494.917698047025	0
2013	261	2.49732525237339e-06	-0.000185581596528019	0.000236404229247444	-396.868581604238	0
2013	262	2.09383814309435e-06	-2.66764102223731e-07	9.23166573823957e-05	-464.552516110484	0
2013	263	1.17077920627247e-05	-0.000499905296814169	3.94866827510825e-05	-525.715843233367	0
2013	264	1.9950757894993e-05	-0.000361732616483968	3.52892953799601e-05	-533.816985628645	0
2013	265	4.53485032481751e-06	-0.000455850912104288	6.41270222896514e-05	-490.798035532493	0
2013	266	1.88905618648115e-06	-0.000237553077713007	9.34963878916122e-05	-466.870214338514	0
2013	267	1.34846980032445e-06	-0.00014221463826683	0.00014543602462129	-431.85159630787	0
2013	268	1.63684510795821e-06	-0.000167785300882708	0.000322731181413288	-374.451337884321	0
2013	269	2.38913385419426e-06	-0.000327725392544576	0.000268248229671607	-387.76817537097	0
2013	270	2.27896839031615e-06	-0.000189226348186075	0.000442528923482087	-351.71172196371	0
2013	271	1.2652183903205e-06	-1.01372023757739e-06	6.77187032514513e-05	-486.867717194422	0
2013	272	1.59939211742883e-06	-1.04250905079238e-06	0.000232823393054246	-400.722913425084	0
2013	273	5.51763637389259e-18	-2.1600969014102e-10	9.15627604819874e-05	-465.168886389632	0
2013	274	2.94592049975956e-06	-0.000150780416809036	9.86253867519034e-05	-459.826285658662	0
2013	275	1.6357238815927e-06	-0.00014324449856273	7.35782418446642e-05	-480.902621249071	0
2013	276	2.59792810514235e-06	-0.000116340135676734	0.00049317024671344	-343.918184237151	0
2013	277	5.42849808360763e-06	-0.000349403104126115	0.000128198290695576	-440.933050970353	0
2013	278	6.38367814487388e-06	-0.00025508626421723	0.000149370930029651	-429.930071498213	0
2013	279	1.03948818832137e-05	-0.00046904308793395	0.000129696169713265	-443.151637021504	0
2013	280	6.28779366749493e-06	-0.000911640929103906	0.00027641595922362	-385.609029218139	0
2013	281	4.95136890848384e-06	-0.000486540933503978	0.000675969887019965	-321.219762653703	0
2013	282	3.33713219717023e-06	-0.00037790937858631	0.000368347540911848	-364.93104521687	0
2013	283	2.52510848932491e-06	-0.000345622641772223	0.00032255200747806	-374.50027180683	0
2013	284	1.14819366159252e-06	-0.000281297625156023	0.00121146738469156	-279.221145003549	0
2013	285	2.92872018922109e-06	-0.00040522620381843	0.000318089077627397	-378.116770017957	0
2013	286	1.29758372865277e-05	-0.000647156739534488	0.000240279012352421	-395.699578307782	0
2013	287	4.31577157973901e-06	-0.000580004255325513	0.000797461483997988	-309.314314189436	0
2013	288	3.81830914665003e-06	-0.000706114982013821	0.000480355962749825	-345.824536053476	0
2013	289	6.35323801930682e-11	-0.00031279725779033	0.00040669454715555	-357.816512914035	0
2013	290	3.52374273670147e-06	-0.000702166678761591	0.000623140243671599	-327.080385220735	0
2013	291	2.94618448333958e-06	-0.000347496406261296	0.000924448365504562	-298.694772281569	0
2013	292	1.41478120921009e-05	-0.000943459167604272	0.000798514583427118	-311.386375288482	0
2013	293	4.54372368869969e-06	-0.000617756273510445	0.000602528151560399	-329.49851829202	0
2013	294	3.76382573945694e-07	-3.27832879599567e-09	0.000486655274967138	-344.887131448918	0
2013	295	5.2157707293499e-06	-0.00165735181453857	0.00110392803308519	-285.916655911424	0
2013	296	1.38862154167644e-05	-0.00147250417382813	0.0012506392929904	-276.922402671616	0
2013	297	1.11408852375676e-05	-0.00175018585879141	0.000774762972763126	-311.394374824719	0
2013	298	5.66970849434749e-06	-0.000940668661108177	0.00084706350496741	-307.101972776102	0
2013	299	1.40877504207434e-05	-0.00169559049145613	0.0015421085619664	-261.850158062525	0
2013	300	1.55558714429174e-15	-9.66068122100712e-09	0.00124492540853524	-277.252533602965	0
2013	301	1.95968801320692e-06	-0.00141698772203656	0.00191653835707052	-246.194819837327	0
2013	302	8.13119560617887e-06	-0.00141355026731197	0.00306500405418137	-212.379829117313	0
2013	303	1.99927840985902e-10	-5.92400982596425e-20	0.00104379581925042	-289.942844578421	0
2013	304	3.52226378685519e-12	-1.53339075327473e-08	0.000768370143828327	-311.995059624291	0
2013	305	2.1085079437985e-11	-0.00265342175995757	0.00155156086951297	-230.550958162303	0
