"dateTime"	"wtr0.1"	"wtr1.5"	"wtr2.5"	"wtr3.5"	"wtr4.5"	"wtr7.0"
"2013-07-12 02:40:00"	24.55	22.05	12.69	7.68	6.06	4.83
"2013-07-12 02:50:00"	24.45	22.05	12.88	7.68	6.17	4.83
"2013-07-12 03:00:00"	24.45	22.05	12.98	7.68	6.17	4.83
"2013-07-12 03:10:00"	24.35	22.14	12.98	7.68	6.17	4.83
"2013-07-12 03:20:00"	24.35	22.14	12.98	7.58	6.17	4.73
"2013-07-12 03:30:00"	24.25	22.05	12.98	7.58	6.17	4.83
"2013-07-12 03:40:00"	24.25	22.05	12.98	7.58	6.17	4.83
"2013-07-12 03:50:00"	24.25	21.95	12.88	7.48	6.17	4.83
"2013-07-12 04:00:00"	24.16	21.95	12.88	7.48	6.17	4.83
"2013-07-12 04:10:00"	24.16	21.95	12.98	7.48	6.17	4.83
"2013-07-12 04:20:00"	24.06	22.05	12.98	7.58	6.17	4.83
"2013-07-12 04:30:00"	24.06	22.05	13.17	7.58	6.17	4.83
"2013-07-12 04:40:00"	23.97	22.05	13.17	7.58	6.06	4.83
"2013-07-12 04:50:00"	23.97	22.05	13.17	7.58	6.06	4.83
"2013-07-12 05:00:00"	23.87	22.05	13.08	7.58	6.06	4.83
"2013-07-12 05:10:00"	23.87	22.05	12.98	7.58	6.06	4.83
"2013-07-12 05:20:00"	23.87	21.95	12.88	7.48	6.06	4.83
"2013-07-12 05:30:00"	23.77	21.95	12.88	7.58	6.06	4.83
"2013-07-12 05:40:00"	23.77	21.95	12.98	7.58	6.06	4.83
"2013-07-12 05:50:00"	23.77	22.05	13.08	7.58	6.06	4.83
"2013-07-12 06:00:00"	23.68	22.05	13.17	7.58	6.06	4.83
"2013-07-12 06:10:00"	23.68	21.95	13.17	7.58	6.06	4.83
"2013-07-12 06:20:00"	23.68	22.05	13.27	7.58	6.17	4.83
"2013-07-12 06:30:00"	23.68	22.05	13.27	7.58	6.17	4.83
"2013-07-12 06:40:00"	23.68	22.05	13.17	7.58	6.17	4.83
"2013-07-12 06:50:00"	23.68	22.05	13.08	7.58	6.17	4.83
"2013-07-12 07:00:00"	23.68	22.05	13.08	7.58	6.17	4.73
"2013-07-12 07:10:00"	23.68	22.14	13.08	7.58	6.17	4.83
"2013-07-12 07:20:00"	23.68	22.14	13.08	7.48	6.17	4.83
"2013-07-12 07:30:00"	23.58	22.14	13.08	7.48	6.06	4.83
"2013-07-12 07:40:00"	23.58	22.14	12.98	7.58	6.17	4.83
"2013-07-12 07:50:00"	23.68	22.14	12.98	7.68	6.17	4.73
"2013-07-12 08:00:00"	23.77	22.14	12.88	7.68	6.17	4.73
"2013-07-12 08:10:00"	23.87	22.14	12.88	7.58	6.17	4.83
"2013-07-12 08:20:00"	23.77	22.24	13.08	7.68	6.17	4.83
"2013-07-12 08:30:00"	23.87	22.24	13.08	7.58	6.17	4.83
"2013-07-12 08:40:00"	23.97	22.24	12.88	7.58	6.17	4.83
"2013-07-12 08:50:00"	24.06	22.24	12.79	7.58	6.17	4.83
"2013-07-12 09:00:00"	24.06	22.14	12.98	7.48	6.06	4.83
"2013-07-12 09:10:00"	24.06	22.14	13.08	7.58	6.17	4.83
"2013-07-12 09:20:00"	24.16	22.14	13.08	7.78	6.06	4.83
"2013-07-12 09:30:00"	24.16	22.24	13.08	7.68	6.06	4.83
"2013-07-12 09:40:00"	24.16	22.14	12.88	7.68	6.06	4.83
"2013-07-12 09:50:00"	24.16	22.24	13.08	7.68	6.06	4.83
"2013-07-12 10:00:00"	24.06	22.14	13.17	7.68	6.06	4.83
"2013-07-12 10:10:00"	24.16	22.14	13.46	7.68	6.06	4.83
"2013-07-12 10:20:00"	24.25	22.14	13.08	7.68	6.06	4.83
"2013-07-12 10:30:00"	24.35	22.14	12.88	7.58	6.17	4.83
"2013-07-12 10:40:00"	24.45	22.24	12.98	7.68	6.17	4.83
"2013-07-12 10:50:00"	24.55	22.24	12.98	7.48	6.06	4.83
"2013-07-12 11:00:00"	24.64	22.14	13.17	7.38	6.06	4.83
"2013-07-12 11:10:00"	24.74	22.33	13.08	7.58	6.06	4.83
"2013-07-12 11:20:00"	24.83	22.43	12.69	7.48	6.06	4.83
"2013-07-12 11:30:00"	24.93	22.14	12.79	7.48	6.06	4.83
"2013-07-12 11:40:00"	25.03	21.95	13.08	7.58	6.17	4.83
"2013-07-12 11:50:00"	25.22	22.14	12.79	7.68	6.06	4.83
"2013-07-12 12:00:00"	25.32	22.14	13.27	7.68	6.06	4.83
"2013-07-12 12:10:00"	25.42	21.76	13.36	7.58	6.17	4.83
"2013-07-12 12:20:00"	25.51	21.66	12.98	7.68	6.17	4.83
"2013-07-12 12:30:00"	25.61	21.57	12.88	7.58	6.17	4.83
"2013-07-12 12:40:00"	25.81	21.66	12.69	7.58	6.06	4.83
"2013-07-12 12:50:00"	25.9	21.76	13.17	7.78	6.27	4.83
"2013-07-12 13:00:00"	26	21.57	13.27	7.18	6.06	4.83
"2013-07-12 13:10:00"	26.19	21.85	13.27	7.48	6.06	4.83
"2013-07-12 13:20:00"	26.29	21.85	13.36	7.48	6.17	4.83
"2013-07-12 13:30:00"	26.39	22.05	12.59	7.58	6.17	4.83
"2013-07-12 13:40:00"	26.49	22.05	12.88	7.68	6.17	4.83
"2013-07-12 13:50:00"	26.68	21.66	12.98	7.38	6.06	4.83
"2013-07-12 14:00:00"	26.88	21.66	12.59	7.68	6.06	4.73
"2013-07-12 14:10:00"	26.88	21.85	12.59	7.68	6.06	4.83
"2013-07-12 14:20:00"	27.08	21.76	13.08	7.58	6.27	4.83
"2013-07-12 14:30:00"	27.27	21.95	12.88	7.78	6.27	4.83
"2013-07-12 14:40:00"	27.47	22.24	13.85	7.28	6.17	4.83
"2013-07-12 14:50:00"	27.27	21.76	12.69	7.88	6.06	4.83
"2013-07-12 15:00:00"	27.17	22.05	12.59	7.98	6.17	4.83
"2013-07-12 15:10:00"	27.27	22.14	12.98	7.48	6.06	4.83
"2013-07-12 15:20:00"	27.37	22.05	13.36	7.48	5.96	4.83
"2013-07-12 15:30:00"	27.37	21.95	13.17	7.68	6.06	4.83
"2013-07-12 15:40:00"	27.27	22.05	13.36	7.18	6.06	4.83
"2013-07-12 15:50:00"	27.57	22.05	12.79	7.48	6.17	4.83
"2013-07-12 16:00:00"	27.67	22.14	12.98	7.88	6.17	4.83
"2013-07-12 16:10:00"	27.67	22.14	12.88	7.38	6.17	4.83
"2013-07-12 16:20:00"	27.67	22.05	13.17	7.68	6.06	4.73
"2013-07-12 16:30:00"	27.67	22.14	12.88	7.88	6.17	4.73
"2013-07-12 16:40:00"	27.86	22.24	12.98	7.48	6.06	4.83
"2013-07-12 16:50:00"	27.76	22.24	12.88	7.58	6.17	4.93
"2013-07-12 17:00:00"	27.76	22.14	13.08	7.38	5.96	4.93
"2013-07-12 17:10:00"	27.86	22.14	13.08	7.58	6.06	4.93
"2013-07-12 17:20:00"	27.86	22.24	13.17	7.58	5.96	4.83
"2013-07-12 17:30:00"	27.86	22.33	13.17	7.78	6.17	4.83
"2013-07-12 17:40:00"	27.67	22.24	13.08	7.68	6.17	4.83
"2013-07-12 17:50:00"	27.96	22.33	12.88	7.88	6.27	4.83
"2013-07-12 18:00:00"	27.96	22.33	13.65	7.58	6.17	4.73
"2013-07-12 18:10:00"	27.57	22.24	13.27	7.28	6.06	4.83
"2013-07-12 18:20:00"	27.27	21.85	13.36	7.68	6.17	4.83
"2013-07-12 18:30:00"	27.08	21.95	12.98	7.38	6.06	4.83
"2013-07-12 18:40:00"	27.17	22.24	13.17	7.08	6.17	4.83
"2013-07-12 18:50:00"	27.17	22.33	13.56	7.68	6.27	4.83
"2013-07-12 19:00:00"	27.27	22.33	13.08	7.78	6.06	4.73
"2013-07-12 19:10:00"	27.17	22.33	13.17	7.38	6.06	4.83
"2013-07-12 19:20:00"	27.17	22.24	13.46	7.68	5.96	4.73
"2013-07-12 19:30:00"	26.98	22.24	13.36	7.58	6.17	4.93
"2013-07-12 19:40:00"	26.88	22.43	13.75	7.48	6.06	4.83
"2013-07-12 19:50:00"	26.78	22.24	12.88	7.48	6.06	4.83
"2013-07-12 20:00:00"	26.68	22.14	13.36	7.48	6.17	4.83
"2013-07-12 20:10:00"	26.58	22.33	13.36	7.38	6.27	4.83
"2013-07-12 20:20:00"	26.49	22.24	12.98	7.38	6.27	4.83
"2013-07-12 20:30:00"	26.49	22.14	12.69	7.58	6.17	4.73
"2013-07-12 20:40:00"	26.39	21.85	12.5	7.88	6.17	4.73
"2013-07-12 20:50:00"	26.39	22.05	12.79	7.78	6.17	4.73
"2013-07-12 21:00:00"	26.29	22.24	12.88	7.58	6.27	4.83
"2013-07-12 21:10:00"	26.29	22.14	12.98	7.78	6.17	4.83
"2013-07-12 21:20:00"	26.19	22.24	12.88	7.88	6.06	4.83
"2013-07-12 21:30:00"	26.19	22.14	12.79	7.78	5.96	4.83
"2013-07-12 21:40:00"	26.1	22.14	13.17	7.78	6.06	4.83
"2013-07-12 21:50:00"	26.1	22.14	12.88	7.98	6.06	4.83
"2013-07-12 22:00:00"	26	22.24	12.98	7.98	6.17	4.83
"2013-07-12 22:10:00"	26	22.05	13.08	7.78	6.17	4.83
"2013-07-12 22:20:00"	25.9	22.14	13.17	7.58	6.17	4.83
"2013-07-12 22:30:00"	25.9	22.24	13.08	7.58	6.06	4.83
"2013-07-12 22:40:00"	25.81	22.14	12.98	7.58	6.06	4.73
"2013-07-12 22:50:00"	25.81	22.05	12.98	7.58	6.06	4.83
"2013-07-12 23:00:00"	25.71	22.05	12.59	7.58	6.06	4.83
"2013-07-12 23:10:00"	25.71	22.14	12.88	7.48	6.06	4.83
"2013-07-12 23:20:00"	25.61	22.14	12.79	7.58	6.06	4.83
"2013-07-12 23:30:00"	25.61	22.14	12.88	7.58	6.06	4.83
"2013-07-12 23:40:00"	25.51	22.05	12.88	7.68	6.06	4.83
"2013-07-12 23:50:00"	25.42	21.95	13.08	7.68	6.06	4.93
"2013-07-13 00:00:00"	25.42	21.95	12.88	7.68	6.06	4.93
"2013-07-13 00:10:00"	25.22	21.76	12.98	7.48	6.06	4.93
"2013-07-13 00:20:00"	25.22	21.76	13.46	7.38	6.06	4.83
"2013-07-13 00:30:00"	25.22	21.95	13.17	7.48	6.17	4.83
"2013-07-13 00:40:00"	25.12	21.85	13.08	7.38	6.17	4.83
"2013-07-13 00:50:00"	25.03	21.95	12.88	7.48	6.17	4.83
"2013-07-13 01:00:00"	25.03	22.14	12.79	7.48	6.17	4.83
"2013-07-13 01:10:00"	24.93	22.14	12.79	7.48	6.17	4.73
"2013-07-13 01:20:00"	24.93	22.05	12.98	7.48	6.06	4.73
"2013-07-13 01:30:00"	24.83	21.85	13.17	7.68	6.06	4.83
"2013-07-13 01:40:00"	24.83	22.05	13.08	7.68	6.06	4.83
"2013-07-13 01:50:00"	24.83	21.85	13.17	7.58	6.17	4.83
"2013-07-13 02:00:00"	24.74	21.76	13.17	7.58	6.17	4.83
"2013-07-13 02:10:00"	24.74	21.76	13.17	7.58	6.06	4.83
"2013-07-13 02:20:00"	24.74	21.76	13.17	7.78	6.06	4.83
"2013-07-13 02:30:00"	24.74	21.85	13.27	7.78	6.17	4.83
"2013-07-13 02:40:00"	24.64	21.85	13.17	7.58	6.17	4.83
"2013-07-13 02:50:00"	24.64	21.85	12.98	7.48	6.27	4.83
"2013-07-13 03:00:00"	24.64	21.85	12.88	7.48	6.27	4.83
"2013-07-13 03:10:00"	24.55	21.85	13.08	7.58	6.17	4.83
"2013-07-13 03:20:00"	24.55	21.95	13.08	7.48	6.17	4.83
"2013-07-13 03:30:00"	24.45	21.85	13.08	7.48	6.17	4.83
"2013-07-13 03:40:00"	24.45	21.85	13.08	7.38	6.17	4.93
"2013-07-13 03:50:00"	24.45	21.85	12.98	7.48	6.17	4.93
"2013-07-13 04:00:00"	24.35	21.95	13.08	7.58	6.06	4.93
"2013-07-13 04:10:00"	24.35	21.95	13.27	7.58	6.06	4.83
"2013-07-13 04:20:00"	24.35	22.05	13.08	7.78	6.06	4.83
"2013-07-13 04:30:00"	24.35	22.05	12.98	7.68	6.17	4.83
"2013-07-13 04:40:00"	24.35	21.95	12.98	7.58	6.06	4.83
"2013-07-13 04:50:00"	24.25	21.95	12.88	7.48	6.06	4.83
"2013-07-13 05:00:00"	24.25	22.14	13.17	7.58	6.06	4.83
"2013-07-13 05:10:00"	24.25	22.05	13.08	7.78	6.06	4.83
"2013-07-13 05:20:00"	24.25	22.14	12.98	7.78	6.06	4.83
"2013-07-13 05:30:00"	24.16	22.05	12.88	7.58	6.06	4.83
"2013-07-13 05:40:00"	24.16	22.14	13.08	7.68	6.06	4.83
"2013-07-13 05:50:00"	24.16	22.14	12.88	7.68	6.17	4.83
"2013-07-13 06:00:00"	24.06	22.14	13.17	7.58	6.06	4.83
"2013-07-13 06:10:00"	24.06	22.14	13.36	7.58	6.06	4.83
"2013-07-13 06:20:00"	24.06	22.14	12.98	7.58	6.17	4.83
"2013-07-13 06:30:00"	24.06	22.24	12.98	7.68	6.17	4.83
"2013-07-13 06:40:00"	23.97	22.24	13.08	7.58	6.17	4.83
"2013-07-13 06:50:00"	23.97	22.33	13.08	7.68	6.06	4.83
"2013-07-13 07:00:00"	23.97	22.33	13.08	7.68	6.17	4.83
"2013-07-13 07:10:00"	23.97	22.33	12.98	7.68	6.17	4.83
"2013-07-13 07:20:00"	23.97	22.43	13.17	7.58	6.17	4.93
"2013-07-13 07:30:00"	23.97	22.24	12.88	7.68	6.17	4.83
"2013-07-13 07:40:00"	23.97	22.33	12.88	7.68	6.17	4.93
"2013-07-13 07:50:00"	23.97	22.33	13.08	7.58	6.17	4.83
"2013-07-13 08:00:00"	23.97	22.33	13.17	7.58	6.17	4.83
"2013-07-13 08:10:00"	24.06	22.14	13.36	7.48	6.17	4.83
"2013-07-13 08:20:00"	24.06	22.24	13.17	7.58	6.17	4.83
"2013-07-13 08:30:00"	23.97	22.24	13.36	7.58	6.17	4.83
"2013-07-13 08:40:00"	24.16	22.33	13.36	7.58	6.17	4.83
"2013-07-13 08:50:00"	24.16	22.33	13.36	7.58	6.17	4.83
"2013-07-13 09:00:00"	24.16	22.24	13.27	7.38	6.06	4.83
"2013-07-13 09:10:00"	24.16	22.33	13.08	7.48	6.06	4.83
"2013-07-13 09:20:00"	24.25	22.24	12.79	7.48	6.06	4.83
"2013-07-13 09:30:00"	24.16	22.33	12.88	7.48	6.06	4.83
"2013-07-13 09:40:00"	24.16	22.24	12.98	7.48	6.06	4.83
"2013-07-13 09:50:00"	24.16	22.33	13.08	7.58	6.06	4.83
"2013-07-13 10:00:00"	24.16	22.24	12.79	7.68	6.17	4.93
"2013-07-13 10:10:00"	24.25	21.85	13.08	7.68	6.17	4.93
"2013-07-13 10:20:00"	24.25	21.95	13.08	7.68	6.06	4.93
"2013-07-13 10:30:00"	24.35	22.14	13.17	7.68	6.17	4.93
"2013-07-13 10:40:00"	24.45	21.85	13.08	7.88	6.27	4.93
"2013-07-13 10:50:00"	24.45	21.85	12.88	7.78	6.27	4.83
"2013-07-13 11:00:00"	24.64	21.85	12.98	7.58	6.17	4.83
"2013-07-13 11:10:00"	24.74	21.76	13.17	7.48	6.17	4.83
"2013-07-13 11:20:00"	24.83	22.05	13.17	7.48	6.06	4.83
"2013-07-13 11:30:00"	24.93	22.24	13.56	7.78	6.17	4.83
"2013-07-13 11:40:00"	25.22	21.85	12.88	7.48	6.06	4.83
"2013-07-13 11:50:00"	24.93	22.05	13.08	7.28	6.06	4.83
"2013-07-13 12:00:00"	24.93	22.14	12.98	7.68	6.17	4.83
"2013-07-13 12:10:00"	25.12	21.76	12.5	7.88	6.06	4.83
"2013-07-13 12:20:00"	25.22	21.57	12.98	7.58	6.06	4.83
"2013-07-13 12:30:00"	25.51	21.76	12.98	7.48	6.06	4.93
"2013-07-13 12:40:00"	25.51	21.95	12.98	7.68	6.06	4.83
"2013-07-13 12:50:00"	25.61	21.95	13.17	7.88	6.27	4.93
"2013-07-13 13:00:00"	25.81	22.14	13.17	7.58	6.17	4.83
"2013-07-13 13:10:00"	25.71	21.95	13.27	7.48	6.06	4.83
"2013-07-13 13:20:00"	25.71	21.85	12.79	7.58	6.27	4.93
"2013-07-13 13:30:00"	25.81	21.95	12.88	7.58	6.27	4.93
"2013-07-13 13:40:00"	26	22.14	12.5	7.78	6.27	4.83
"2013-07-13 13:50:00"	26.1	22.24	12.79	7.58	6.06	4.83
"2013-07-13 14:00:00"	26.19	22.24	12.98	7.28	6.06	4.83
"2013-07-13 14:10:00"	26.29	22.05	13.36	7.68	6.17	4.83
"2013-07-13 14:20:00"	26.19	21.95	13.17	7.48	6.06	4.73
"2013-07-13 14:30:00"	26.49	21.95	13.17	7.38	6.06	4.83
"2013-07-13 14:40:00"	26.78	21.95	13.17	7.68	6.17	4.83
"2013-07-13 14:50:00"	26.88	22.05	12.98	7.78	6.06	4.83
"2013-07-13 15:00:00"	26.98	21.95	13.27	7.48	5.96	4.83
"2013-07-13 15:10:00"	27.27	21.85	13.27	7.38	6.06	4.93
"2013-07-13 15:20:00"	27.17	21.76	13.36	7.78	6.27	4.93
"2013-07-13 15:30:00"	27.47	21.85	12.98	7.78	6.27	4.93
"2013-07-13 15:40:00"	27.57	21.85	12.98	8.08	6.06	4.83
"2013-07-13 15:50:00"	27.47	22.14	12.59	7.68	6.17	4.83
"2013-07-13 16:00:00"	27.57	22.33	13.08	7.58	6.06	4.83
"2013-07-13 16:10:00"	27.57	22.33	13.36	7.58	6.06	4.83
"2013-07-13 16:20:00"	27.67	22.43	13.36	7.38	6.17	4.83
"2013-07-13 16:30:00"	27.86	22.33	13.08	7.28	6.17	4.83
"2013-07-13 16:40:00"	27.86	22.33	12.88	7.38	6.17	4.83
"2013-07-13 16:50:00"	27.96	22.24	12.88	7.58	6.06	4.83
"2013-07-13 17:00:00"	27.86	22.14	12.98	7.58	6.06	4.83
"2013-07-13 17:10:00"	27.67	22.24	13.08	7.58	6.06	4.83
"2013-07-13 17:20:00"	27.17	22.05	13.27	7.68	6.17	4.83
"2013-07-13 17:30:00"	27.08	22.14	13.08	7.58	6.17	4.83
"2013-07-13 17:40:00"	26.98	22.14	13.36	7.68	6.17	4.93
"2013-07-13 17:50:00"	26.98	22.33	13.27	7.48	6.17	4.83
"2013-07-13 18:00:00"	27.17	22.52	13.17	7.48	6.06	4.83
"2013-07-13 18:10:00"	27.37	22.62	13.08	7.68	6.17	4.83
"2013-07-13 18:20:00"	27.47	22.72	12.59	7.98	6.17	4.83
"2013-07-13 18:30:00"	27.86	22.43	12.98	7.38	6.27	4.83
"2013-07-13 18:40:00"	27.67	22.62	13.27	7.28	6.17	4.83
"2013-07-13 18:50:00"	27.57	22.62	13.08	7.88	6.06	4.83
"2013-07-13 19:00:00"	27.47	22.43	13.36	7.78	6.17	4.93
"2013-07-13 19:10:00"	27.47	22.52	13.56	7.88	5.96	4.83
"2013-07-13 19:20:00"	27.17	22.33	13.08	7.98	6.17	4.83
"2013-07-13 19:30:00"	27.17	22.43	12.98	7.78	6.06	4.83
"2013-07-13 19:40:00"	27.17	22.43	12.69	7.88	6.17	4.83
"2013-07-13 19:50:00"	27.17	22.62	12.88	7.68	6.17	4.83
"2013-07-13 20:00:00"	27.08	22.52	13.08	7.68	6.17	4.83
"2013-07-13 20:10:00"	27.08	22.43	13.27	7.48	6.17	4.83
"2013-07-13 20:20:00"	26.98	22.24	12.69	7.58	6.17	4.83
"2013-07-13 20:30:00"	26.88	22.05	12.98	7.78	6.17	4.83
"2013-07-13 20:40:00"	26.88	22.14	12.98	7.78	6.17	4.83
"2013-07-13 20:50:00"	26.78	22.14	13.46	7.48	6.17	4.83
"2013-07-13 21:00:00"	26.68	22.24	13.65	7.68	6.17	4.83
"2013-07-13 21:10:00"	26.68	21.85	13.65	7.58	6.17	4.83
"2013-07-13 21:20:00"	26.58	22.05	13.56	7.58	6.17	4.83
"2013-07-13 21:30:00"	26.58	22.14	13.36	7.78	6.06	4.83
"2013-07-13 21:40:00"	26.49	21.95	13.08	7.88	5.96	4.93
"2013-07-13 21:50:00"	26.49	21.95	12.98	7.58	6.06	4.83
"2013-07-13 22:00:00"	26.39	21.76	13.08	7.48	6.17	4.83
"2013-07-13 22:10:00"	26.39	21.95	12.98	7.28	6.06	4.83
"2013-07-13 22:20:00"	26.39	21.95	12.98	7.48	6.17	4.83
"2013-07-13 22:30:00"	26.29	22.05	13.27	7.58	6.17	4.83
"2013-07-13 22:40:00"	26.29	21.85	13.08	7.68	6.17	4.83
"2013-07-13 22:50:00"	26.19	21.95	12.79	7.78	6.17	4.83
"2013-07-13 23:00:00"	26.19	21.95	12.88	7.68	6.06	4.83
"2013-07-13 23:10:00"	26.1	21.95	12.98	7.58	6.06	4.83
"2013-07-13 23:20:00"	26.1	22.05	12.98	7.68	6.17	4.93
"2013-07-13 23:30:00"	26.1	22.05	12.88	7.48	6.06	4.93
"2013-07-13 23:40:00"	26.1	22.05	12.79	7.58	6.17	4.93
"2013-07-13 23:50:00"	26	22.05	12.88	7.68	6.17	4.93
"2013-07-14 00:00:00"	26	21.95	12.98	7.78	6.17	4.83
"2013-07-14 00:10:00"	26	21.95	13.17	7.68	6.27	4.73
"2013-07-14 00:20:00"	26	22.05	13.17	7.68	6.17	4.73
"2013-07-14 00:30:00"	25.9	22.05	13.08	7.58	6.17	4.73
"2013-07-14 00:40:00"	25.9	22.05	12.98	7.58	6.17	4.83
"2013-07-14 00:50:00"	25.9	21.95	12.98	7.68	6.17	4.83
"2013-07-14 01:00:00"	25.81	22.05	12.98	7.78	6.06	4.83
"2013-07-14 01:10:00"	25.71	22.14	12.88	7.78	6.06	4.83
"2013-07-14 01:20:00"	25.71	22.14	12.88	7.78	6.06	4.83
"2013-07-14 01:30:00"	25.71	22.05	12.98	7.68	6.17	4.83
"2013-07-14 01:40:00"	25.61	22.14	12.88	7.58	6.17	4.83
"2013-07-14 01:50:00"	25.61	22.05	12.98	7.48	6.17	4.83
"2013-07-14 02:00:00"	25.61	22.14	12.98	7.48	6.17	4.83
"2013-07-14 02:10:00"	25.51	22.05	12.98	7.58	6.17	4.83
"2013-07-14 02:20:00"	25.51	21.85	13.17	7.48	6.17	4.83
"2013-07-14 02:30:00"	25.51	21.85	13.27	7.58	6.17	4.83
"2013-07-14 02:40:00"	25.51	21.95	13.08	7.58	6.17	4.83
"2013-07-14 02:50:00"	25.51	21.95	13.36	7.58	6.17	4.83
"2013-07-14 03:00:00"	25.42	21.95	13.27	7.68	6.17	4.83
"2013-07-14 03:10:00"	25.42	21.95	13.46	7.68	6.06	4.83
"2013-07-14 03:20:00"	25.32	22.05	13.36	7.58	6.06	4.83
"2013-07-14 03:30:00"	25.32	22.05	13.27	7.48	6.17	4.83
"2013-07-14 03:40:00"	25.32	22.05	13.36	7.58	6.17	4.83
"2013-07-14 03:50:00"	25.22	22.14	13.17	7.48	6.06	4.83
"2013-07-14 04:00:00"	25.22	22.05	13.27	7.58	6.06	4.83
"2013-07-14 04:10:00"	25.22	22.14	13.17	7.58	6.17	4.83
"2013-07-14 04:20:00"	25.12	22.24	13.17	7.58	6.17	4.83
"2013-07-14 04:30:00"	25.12	22.24	13.08	7.68	6.17	4.83
"2013-07-14 04:40:00"	25.12	22.24	13.08	7.58	6.17	4.83
"2013-07-14 04:50:00"	25.12	22.24	13.17	7.68	6.17	4.83
"2013-07-14 05:00:00"	25.03	22.24	12.98	7.68	6.17	4.83
"2013-07-14 05:10:00"	25.03	22.33	12.88	7.68	6.17	4.83
"2013-07-14 05:20:00"	25.03	22.14	12.88	7.68	6.17	4.83
"2013-07-14 05:30:00"	25.03	22.14	12.98	7.68	6.17	4.83
"2013-07-14 05:40:00"	24.93	22.14	13.08	7.78	6.17	4.83
"2013-07-14 05:50:00"	24.93	22.33	13.08	7.78	6.17	4.83
"2013-07-14 06:00:00"	24.93	22.24	13.08	7.68	6.17	4.83
"2013-07-14 06:10:00"	24.83	22.24	13.08	7.68	6.17	4.83
"2013-07-14 06:20:00"	24.83	22.24	13.08	7.78	6.17	4.83
"2013-07-14 06:30:00"	24.83	22.14	13.08	7.68	6.17	4.83
"2013-07-14 06:40:00"	24.83	22.14	13.17	7.58	6.17	4.83
"2013-07-14 06:50:00"	24.83	22.05	13.08	7.68	6.17	4.83
"2013-07-14 07:00:00"	24.83	22.05	13.27	7.58	6.17	4.83
"2013-07-14 07:10:00"	24.83	22.14	13.27	7.58	6.17	4.83
"2013-07-14 07:20:00"	24.83	22.14	13.17	7.68	6.06	4.83
"2013-07-14 07:30:00"	24.83	22.14	13.36	7.68	6.06	4.83
"2013-07-14 07:40:00"	24.83	22.24	13.08	7.58	6.06	4.83
"2013-07-14 07:50:00"	24.83	22.14	13.17	7.58	6.06	4.83
"2013-07-14 08:00:00"	24.83	22.24	13.27	7.48	6.17	4.83
"2013-07-14 08:10:00"	24.83	22.24	13.08	7.58	6.06	4.83
"2013-07-14 08:20:00"	24.83	22.14	12.98	7.68	6.06	4.83
"2013-07-14 08:30:00"	24.83	22.24	13.08	7.58	6.17	4.93
"2013-07-14 08:40:00"	24.83	22.24	13.08	7.58	6.17	4.93
"2013-07-14 08:50:00"	24.83	22.14	13.08	7.68	6.17	4.93
"2013-07-14 09:00:00"	24.83	22.14	13.17	7.58	6.17	4.93
"2013-07-14 09:10:00"	24.83	22.05	12.98	7.78	6.17	4.93
"2013-07-14 09:20:00"	24.83	22.14	12.88	7.88	6.17	4.93
"2013-07-14 09:30:00"	24.83	22.14	12.88	7.78	6.17	4.83
"2013-07-14 09:40:00"	24.93	22.05	13.08	7.78	6.17	4.83
"2013-07-14 09:50:00"	24.93	22.14	12.98	7.78	6.17	4.83
"2013-07-14 10:00:00"	24.93	22.24	13.17	7.68	6.17	4.83
"2013-07-14 10:10:00"	25.12	22.33	13.27	7.58	6.17	4.83
"2013-07-14 10:20:00"	25.22	22.33	13.17	7.58	6.17	4.83
"2013-07-14 10:30:00"	25.32	22.43	13.27	7.58	6.17	4.73
"2013-07-14 10:40:00"	25.32	22.43	13.17	7.78	6.17	4.83
"2013-07-14 10:50:00"	25.42	22.62	12.79	7.68	6.17	4.83
"2013-07-14 11:00:00"	25.42	22.62	12.79	7.58	6.06	4.83
"2013-07-14 11:10:00"	25.42	22.43	12.98	7.68	6.06	4.83
"2013-07-14 11:20:00"	25.51	22.43	12.79	7.68	6.17	4.83
"2013-07-14 11:30:00"	25.61	22.43	12.98	7.68	6.17	4.83
"2013-07-14 11:40:00"	25.81	22.43	13.36	7.78	6.17	4.83
"2013-07-14 11:50:00"	26	22.52	12.79	7.58	6.17	4.83
"2013-07-14 12:00:00"	26.1	22.05	12.98	7.68	6.17	4.83
"2013-07-14 12:10:00"	26.29	21.57	13.17	7.68	6.17	4.83
"2013-07-14 12:20:00"	26.49	21.76	13.46	7.48	6.17	4.83
"2013-07-14 12:30:00"	26.39	21.47	13.56	7.58	6.27	4.93
"2013-07-14 12:40:00"	26.58	21.38	13.36	7.68	6.17	4.83
"2013-07-14 12:50:00"	26.68	21.38	13.36	7.58	6.17	4.83
"2013-07-14 13:00:00"	26.88	21.47	13.08	7.38	6.06	4.83
"2013-07-14 13:10:00"	26.98	21.57	13.65	7.28	6.06	4.83
"2013-07-14 13:20:00"	27.08	21.66	13.56	7.88	6.27	4.83
"2013-07-14 13:30:00"	27.17	22.05	13.46	7.38	5.96	4.83
"2013-07-14 13:40:00"	27.37	22.24	13.17	7.58	6.17	4.83
"2013-07-14 13:50:00"	27.57	22.24	12.79	7.38	6.06	4.83
"2013-07-14 14:00:00"	27.67	22.14	12.69	7.48	6.06	4.83
