dateTime	ShortWave
2013-07-15 07:00	0
2013-07-15 08:00	0
2013-07-15 09:00	0
2013-07-15 10:00	0
2013-07-15 11:00	35.67699814
2013-07-15 12:00	184.9989929
2013-07-15 13:00	319.82901
2013-07-15 14:00	469.696991
2013-07-15 15:00	605.3250122
2013-07-15 16:00	738.5969849
2013-07-15 17:00	823.3369751
2013-07-15 18:00	743.2340088
2013-07-15 19:00	709.34198
2013-07-15 20:00	664.2969971
2013-07-15 21:00	436.8250122
2013-07-15 22:00	342.0629883
2013-07-15 23:00	236.8509979
2013-07-16 00:00	122.0940018
2013-07-16 01:00	39.68399811
2013-07-16 02:00	0
2013-07-16 03:00	0
2013-07-16 04:00	0
2013-07-16 05:00	0
2013-07-16 06:00	0
2013-07-16 07:00	0
2013-07-16 08:00	0
2013-07-16 09:00	0
2013-07-16 10:00	0
2013-07-16 11:00	30.49500084
2013-07-16 12:00	129.720993
2013-07-16 13:00	225.1959991
2013-07-16 14:00	331.2640076
2013-07-16 15:00	541.065979
2013-07-16 16:00	660.5159912
2013-07-16 17:00	736.5150146
2013-07-16 18:00	814.0250244
2013-07-16 19:00	776.9429932
2013-07-16 20:00	727.559021
2013-07-16 21:00	458.2059937
2013-07-16 22:00	358.6419983
2013-07-16 23:00	248.0879974
2013-07-17 00:00	105.1169968
2013-07-17 01:00	33.68199921
2013-07-17 02:00	0
2013-07-17 03:00	0
2013-07-17 04:00	0
2013-07-17 05:00	0
2013-07-17 06:00	0
2013-07-17 07:00	0
2013-07-17 08:00	0
2013-07-17 09:00	0
2013-07-17 10:00	0
2013-07-17 11:00	32.04199982
2013-07-17 12:00	165.0079956
2013-07-17 13:00	287.6860046
2013-07-17 14:00	423.9039917
2013-07-17 15:00	567.0390015
2013-07-17 16:00	692.5709839
2013-07-17 17:00	772.4860229
2013-07-17 18:00	679.9169922
2013-07-17 19:00	648.9710083
2013-07-17 20:00	607.6740112
2013-07-17 21:00	471.7369995
2013-07-17 22:00	369.0490112
2013-07-17 23:00	255.0200043
2013-07-18 00:00	137.3070068
2013-07-18 01:00	43.31999969
2013-07-18 02:00	0
2013-07-18 03:00	0
2013-07-18 04:00	0
2013-07-18 05:00	0
2013-07-18 06:00	0
2013-07-18 07:00	0
2013-07-18 08:00	0
2013-07-18 09:00	0
2013-07-18 10:00	0
2013-07-18 11:00	31.65600014
2013-07-18 12:00	180.5350037
2013-07-18 13:00	316.1619873
2013-07-18 14:00	466.6719971
2013-07-18 15:00	602.1459961
2013-07-18 16:00	735.822998
2013-07-18 17:00	820.9719849
2013-07-18 18:00	807.7529907
2013-07-18 19:00	771.0139771
2013-07-18 20:00	721.8839722
2013-07-18 21:00	527.427002
2013-07-18 22:00	412.3959961
2013-07-18 23:00	284.6539917
2013-07-19 00:00	136.8399963
2013-07-19 01:00	42.45399857
2013-07-19 02:00	0
2013-07-19 03:00	0
2013-07-19 04:00	0
2013-07-19 05:00	0
2013-07-19 06:00	0
2013-07-19 07:00	0
2013-07-19 08:00	0
2013-07-19 09:00	0
2013-07-19 10:00	0
2013-07-19 11:00	30.02700043
2013-07-19 12:00	178.6660004
2013-07-19 13:00	314.3340149
2013-07-19 14:00	464.803009
2013-07-19 15:00	602.1489868
2013-07-19 16:00	736.2059937
2013-07-19 17:00	821.6420288
2013-07-19 18:00	855.8430176
2013-07-19 19:00	816.9359741
2013-07-19 20:00	764.7979736
2013-07-19 21:00	662.6500244
2013-07-19 22:00	517.8300171
2013-07-19 23:00	357.0029907
2013-07-20 00:00	155.0119934
2013-07-20 01:00	47.22399902
2013-07-20 02:00	0
2013-07-20 03:00	0
2013-07-20 04:00	0
2013-07-20 05:00	0
2013-07-20 06:00	0
2013-07-20 07:00	0
2013-07-20 08:00	0
2013-07-20 09:00	0
2013-07-20 10:00	0
2013-07-20 11:00	30.11599922
2013-07-20 12:00	181.095993
2013-07-20 13:00	320.131012
2013-07-20 14:00	474.2420044
2013-07-20 15:00	556.5679932
2013-07-20 16:00	680.8330078
2013-07-20 17:00	760.0670166
2013-07-20 18:00	800.5540161
2013-07-20 19:00	764.1719971
2013-07-20 20:00	715.3140259
2013-07-20 21:00	627.7600098
2013-07-20 22:00	490.2640076
2013-07-20 23:00	337.5700073
2013-07-21 00:00	138.8970032
2013-07-21 01:00	41.48799896
2013-07-21 02:00	0
2013-07-21 03:00	0
2013-07-21 04:00	0
2013-07-21 05:00	0
2013-07-21 06:00	0
2013-07-21 07:00	0
2013-07-21 08:00	0
2013-07-21 09:00	0
2013-07-21 10:00	0
2013-07-21 11:00	28.78000069
2013-07-21 12:00	173.9429932
2013-07-21 13:00	309.0050049
2013-07-21 14:00	458.6199951
2013-07-21 15:00	544.164978
2013-07-21 16:00	666.0120239
2013-07-21 17:00	743.7420044
2013-07-21 18:00	680.1160278
2013-07-21 19:00	649.210022
2013-07-21 20:00	607.6199951
2013-07-21 21:00	355.3129883
2013-07-21 22:00	277.3099976
2013-07-21 23:00	190.6840057
2013-07-22 00:00	108.3779984
2013-07-22 01:00	31.68700027
2013-07-22 02:00	0
2013-07-22 03:00	0
2013-07-22 04:00	0
2013-07-22 05:00	0
2013-07-22 06:00	0
2013-07-22 07:00	0
2013-07-22 08:00	0
2013-07-22 09:00	0
2013-07-22 10:00	0
2013-07-22 11:00	26.00399971
2013-07-22 12:00	175.4459991
2013-07-22 13:00	313.2680054
2013-07-22 14:00	465.8389893
2013-07-22 15:00	604.8959961
2013-07-22 16:00	740.7369995
2013-07-22 17:00	827.4310303
2013-07-22 18:00	863.0880127
2013-07-22 19:00	823.8640137
2013-07-22 20:00	770.9680176
2013-07-22 21:00	663.1099854
2013-07-22 22:00	517.1760254
2013-07-22 23:00	355.1149902
2013-07-23 00:00	147.1990051
2013-07-23 01:00	42.05099869
2013-07-23 02:00	0
2013-07-23 03:00	0
2013-07-23 04:00	0
2013-07-23 05:00	0
2013-07-23 06:00	0
2013-07-23 07:00	0
2013-07-23 08:00	0
2013-07-23 09:00	0
2013-07-23 10:00	0
2013-07-23 11:00	24.70299911
2013-07-23 12:00	177.6230011
2013-07-23 13:00	318.8280029
2013-07-23 14:00	475.0409851
2013-07-23 15:00	619.8939819
2013-07-23 16:00	759.5109863
2013-07-23 17:00	848.6530151
2013-07-23 18:00	872.8259888
2013-07-23 19:00	833.1480103
2013-07-23 20:00	779.5250244
2013-07-23 21:00	589.8150024
2013-07-23 22:00	459.6740112
2013-07-23 23:00	315.1570129
2013-07-24 00:00	149.6329956
2013-07-24 01:00	41.68399811
2013-07-24 02:00	0
2013-07-24 03:00	0
2013-07-24 04:00	0
2013-07-24 05:00	0
2013-07-24 06:00	0
2013-07-24 07:00	0
2013-07-24 08:00	0
2013-07-24 09:00	0
2013-07-24 10:00	0
2013-07-24 11:00	24.17000008
2013-07-24 12:00	176.0879974
2013-07-24 13:00	317.7929993
2013-07-24 14:00	474.4530029
2013-07-24 15:00	602.9810181
2013-07-24 16:00	739.190979
2013-07-24 17:00	826.190979
2013-07-24 18:00	740.8410034
2013-07-24 19:00	707.1459961
2013-07-24 20:00	661.5120239
2013-07-24 21:00	570.5230103
2013-07-24 22:00	444.2950134
2013-07-24 23:00	304.131012
2013-07-25 00:00	141.5269928
2013-07-25 01:00	38.36199951
2013-07-25 02:00	0
2013-07-25 03:00	0
2013-07-25 04:00	0
2013-07-25 05:00	0
2013-07-25 06:00	0
2013-07-25 07:00	0
2013-07-25 08:00	0
2013-07-25 09:00	0
2013-07-25 10:00	0
2013-07-25 11:00	22.39100075
2013-07-25 12:00	157.5509949
2013-07-25 13:00	285.9370117
2013-07-25 14:00	427.7709961
2013-07-25 15:00	593.3549805
2013-07-25 16:00	727.7890015
2013-07-25 17:00	813.684021
2013-07-25 18:00	709.0009766
2013-07-25 19:00	676.7319946
2013-07-25 20:00	632.934021
2013-07-25 21:00	449.1270142
2013-07-25 22:00	349.4719849
2013-07-25 23:00	238.8240051
2013-07-26 00:00	99.21199799
2013-07-26 01:00	26.10300064
2013-07-26 02:00	0
2013-07-26 03:00	0
2013-07-26 04:00	0
2013-07-26 05:00	0
2013-07-26 06:00	0
2013-07-26 07:00	0
2013-07-26 08:00	0
2013-07-26 09:00	0
2013-07-26 10:00	0
2013-07-26 11:00	19.81500053
2013-07-26 12:00	162.0169983
2013-07-26 13:00	295.7470093
2013-07-26 14:00	443.3789978
2013-07-26 15:00	405.9989929
2013-07-26 16:00	498.2609863
2013-07-26 17:00	557.2290039
2013-07-26 18:00	616.9749756
2013-07-26 19:00	588.8670044
2013-07-26 20:00	550.6389771
2013-07-26 21:00	383.4389954
2013-07-26 22:00	298.1040039
2013-07-26 23:00	203.3639984
2013-07-27 00:00	128.904007
2013-07-27 01:00	32.83100128
2013-07-27 02:00	0
2013-07-27 03:00	0
2013-07-27 04:00	0
2013-07-27 05:00	0
2013-07-27 06:00	0
2013-07-27 07:00	0
2013-07-27 08:00	0
2013-07-27 09:00	0
2013-07-27 10:00	0
2013-07-27 11:00	19.24699974
2013-07-27 12:00	171.5119934
2013-07-27 13:00	314.9519958
2013-07-27 14:00	473.1849976
2013-07-27 15:00	392.6430054
2013-07-27 16:00	482.1380005
2013-07-27 17:00	539.3540039
2013-07-27 18:00	460.1040039
2013-07-27 19:00	439.118988
2013-07-27 20:00	410.5159912
2013-07-27 21:00	320.2090149
2013-07-27 22:00	248.720993
2013-07-27 23:00	169.3639984
2013-07-28 00:00	48.99900055
2013-07-28 01:00	12.04399967
2013-07-28 02:00	0
2013-07-28 03:00	0
2013-07-28 04:00	0
2013-07-28 05:00	0
2013-07-28 06:00	0
2013-07-28 07:00	0
2013-07-28 08:00	0
2013-07-28 09:00	0
2013-07-28 10:00	0
2013-07-28 11:00	8.130999565
2013-07-28 12:00	58.8769989
2013-07-28 13:00	108.7839966
2013-07-28 14:00	163.7960052
2013-07-28 15:00	351.375
2013-07-28 16:00	431.7070007
2013-07-28 17:00	483.0759888
2013-07-28 18:00	582.8339844
2013-07-28 19:00	556.2150269
2013-07-28 20:00	519.8569946
2013-07-28 21:00	538.1519775
2013-07-28 22:00	417.6130066
2013-07-28 23:00	283.822998
2013-07-29 00:00	129.878006
2013-07-29 01:00	30.70499992
2013-07-29 02:00	0
2013-07-29 03:00	0
2013-07-29 04:00	0
2013-07-29 05:00	0
2013-07-29 06:00	0
2013-07-29 07:00	0
2013-07-29 08:00	0
2013-07-29 09:00	0
2013-07-29 10:00	0
2013-07-29 11:00	16.05900002
2013-07-29 12:00	163.9519958
2013-07-29 13:00	304.8510132
2013-07-29 14:00	460.0409851
2013-07-29 15:00	596.9869995
2013-07-29 16:00	733.8839722
2013-07-29 17:00	821.4439697
2013-07-29 18:00	875.8619995
2013-07-29 19:00	835.7949829
2013-07-29 20:00	780.9569702
2013-07-29 21:00	675.0900269
2013-07-29 22:00	523.3619995
2013-07-29 23:00	354.9779968
2013-07-30 00:00	151.7359924
2013-07-30 01:00	34.36800003
2013-07-30 02:00	0
2013-07-30 03:00	0
2013-07-30 04:00	0
2013-07-30 05:00	0
2013-07-30 06:00	0
2013-07-30 07:00	0
2013-07-30 08:00	0
2013-07-30 09:00	0
2013-07-30 10:00	0
2013-07-30 11:00	13.96399975
2013-07-30 12:00	87.41200256
2013-07-30 13:00	163.5970001
2013-07-30 14:00	247.4420013
2013-07-30 15:00	156.5119934
2013-07-30 16:00	192.5119934
2013-07-30 17:00	215.5410004
2013-07-30 18:00	243.5460052
2013-07-30 19:00	232.3849945
2013-07-30 20:00	217.076004
2013-07-30 21:00	272.9979858
2013-07-30 22:00	211.4230042
2013-07-30 23:00	143.098999
2013-07-31 00:00	82.13800049
2013-07-31 01:00	17.74300003
2013-07-31 02:00	0
2013-07-31 03:00	0
2013-07-31 04:00	0
2013-07-31 05:00	0
2013-07-31 06:00	0
2013-07-31 07:00	0
2013-07-31 08:00	0
2013-07-31 09:00	0
2013-07-31 10:00	0
2013-07-31 11:00	10.65299988
2013-07-31 12:00	145.8739929
2013-07-31 13:00	274.8559875
2013-07-31 14:00	416.6910095
2013-07-31 15:00	584.9990234
2013-07-31 16:00	719.96698
2013-07-31 17:00	806.3200073
2013-07-31 18:00	700.2999878
2013-07-31 19:00	668.1400146
2013-07-31 20:00	623.940979
2013-07-31 21:00	405.2990112
2013-07-31 22:00	313.5440063
2013-07-31 23:00	211.753006
2013-08-01 00:00	75.35900116
2013-08-01 01:00	15.44499969
2013-08-01 02:00	0
2013-08-01 03:00	0
2013-08-01 04:00	0
2013-08-01 05:00	0
2013-08-01 06:00	0
2013-08-01 07:00	0
2013-08-01 08:00	0
2013-08-01 09:00	0
2013-08-01 10:00	0
2013-08-01 11:00	10.36299992
2013-08-01 12:00	151.2810059
2013-08-01 13:00	287.026001
2013-08-01 14:00	434.723999
2013-08-01 15:00	579.5479736
2013-08-01 16:00	694.8369751
2013-08-01 17:00	777.8150024
2013-08-01 18:00	786.5079956
2013-08-01 19:00	746.7700195
2013-08-01 20:00	698.21698
2013-08-01 21:00	623.7919922
2013-08-01 22:00	471.8179932
2013-08-01 23:00	315.0620117
2013-08-02 00:00	122.7490005
2013-08-02 01:00	23.72400093
2013-08-02 02:00	0
2013-08-02 03:00	0
2013-08-02 04:00	0
2013-08-02 05:00	0
2013-08-02 06:00	0
2013-08-02 07:00	0
2013-08-02 08:00	0
2013-08-02 09:00	0
2013-08-02 10:00	0
2013-08-02 11:00	6.485000134
2013-08-02 12:00	111.5039978
2013-08-02 13:00	213.0720062
2013-08-02 14:00	323.4949951
2013-08-02 15:00	525.2839966
2013-08-02 16:00	630.1420288
2013-08-02 17:00	705.5869751
2013-08-02 18:00	780.0180054
2013-08-02 19:00	740.5170288
2013-08-02 20:00	692.1409912
2013-08-02 21:00	614.276001
2013-08-02 22:00	464.0759888
2013-08-02 23:00	309.1520081
2013-08-03 00:00	123.8789978
2013-08-03 01:00	22.41399956
2013-08-03 02:00	0
2013-08-03 03:00	0
2013-08-03 04:00	0
2013-08-03 05:00	0
2013-08-03 06:00	0
2013-08-03 07:00	0
2013-08-03 08:00	0
2013-08-03 09:00	0
2013-08-03 10:00	0
2013-08-03 11:00	7.423999786
2013-08-03 12:00	147.9329987
2013-08-03 13:00	284.7690125
2013-08-03 14:00	433.4119873
2013-08-03 15:00	577.5739746
2013-08-03 16:00	693.2709961
2013-08-03 17:00	776.4860229
2013-08-03 18:00	786.53302
2013-08-03 19:00	746.6030273
2013-08-03 20:00	697.585022
2013-08-03 21:00	615.1040039
2013-08-03 22:00	464.1350098
2013-08-03 23:00	308.4219971
2013-08-04 00:00	115.2389984
2013-08-04 01:00	19.34799957
2013-08-04 02:00	0
2013-08-04 03:00	0
2013-08-04 04:00	0
2013-08-04 05:00	0
2013-08-04 06:00	0
2013-08-04 07:00	0
2013-08-04 08:00	0
2013-08-04 09:00	0
2013-08-04 10:00	0
2013-08-04 11:00	5.900000095
2013-08-04 12:00	146.7030029
2013-08-04 13:00	284.5469971
2013-08-04 14:00	434.1579895
2013-08-04 15:00	579.5419922
2013-08-04 16:00	696.0369873
2013-08-04 17:00	779.7930298
2013-08-04 18:00	789.5
2013-08-04 19:00	749.3109741
2013-08-04 20:00	699.8569946
2013-08-04 21:00	572.5390015
2013-08-04 22:00	431.4689941
2013-08-04 23:00	285.9719849
2013-08-05 00:00	95.5759964
2013-08-05 01:00	14.72900009
2013-08-05 02:00	0
2013-08-05 03:00	0
2013-08-05 04:00	0
2013-08-05 05:00	0
2013-08-05 06:00	0
2013-08-05 07:00	0
2013-08-05 08:00	0
2013-08-05 09:00	0
2013-08-05 10:00	0
2013-08-05 11:00	3.757999897
2013-08-05 12:00	52.0359993
2013-08-05 13:00	101.7200012
2013-08-05 14:00	155.598999
2013-08-05 15:00	168.5279999
2013-08-05 16:00	202.522995
2013-08-05 17:00	226.9530029
2013-08-05 18:00	552.2379761
2013-08-05 19:00	524.0430298
2013-08-05 20:00	489.2690125
2013-08-05 21:00	461.5830078
2013-08-05 22:00	347.3930054
2013-08-05 23:00	229.6269989
2013-08-06 00:00	74.56300354
2013-08-06 01:00	10.40400028
2013-08-06 02:00	0
2013-08-06 03:00	0
2013-08-06 04:00	0
2013-08-06 05:00	0
2013-08-06 06:00	0
2013-08-06 07:00	0
2013-08-06 08:00	0
2013-08-06 09:00	0
2013-08-06 10:00	0
2013-08-06 11:00	2.772000074
2013-08-06 12:00	137.9049988
2013-08-06 13:00	271.7479858
2013-08-06 14:00	416.7640076
2013-08-06 15:00	558.4530029
2013-08-06 16:00	671.4940186
2013-08-06 17:00	752.6920166
2013-08-06 18:00	767.0670166
2013-08-06 19:00	727.7819824
2013-08-06 20:00	679.2130127
2013-08-06 21:00	594.6090088
2013-08-06 22:00	446.8989868
2013-08-06 23:00	294.5710144
2013-08-07 00:00	100.8389969
2013-08-07 01:00	12.51599979
2013-08-07 02:00	0
2013-08-07 03:00	0
2013-08-07 04:00	0
2013-08-07 05:00	0
2013-08-07 06:00	0
2013-08-07 07:00	0
2013-08-07 08:00	0
2013-08-07 09:00	0
2013-08-07 10:00	0
2013-08-07 11:00	1.379999995
2013-08-07 12:00	134.6660004
2013-08-07 13:00	267.5669861
2013-08-07 14:00	411.4330139
2013-08-07 15:00	559.7089844
2013-08-07 16:00	673.4000244
2013-08-07 17:00	755.0209961
2013-08-07 18:00	772.4799805
2013-08-07 19:00	732.7849731
2013-08-07 20:00	683.5939941
2013-08-07 21:00	602.835022
2013-08-07 22:00	452.4389954
2013-08-07 23:00	297.3540039
2013-08-08 00:00	101.947998
2013-08-08 01:00	10.98999977
2013-08-08 02:00	0
2013-08-08 03:00	0
2013-08-08 04:00	0
2013-08-08 05:00	0
2013-08-08 06:00	0
2013-08-08 07:00	0
2013-08-08 08:00	0
2013-08-08 09:00	0
2013-08-08 10:00	0
2013-08-08 11:00	0.033
2013-08-08 12:00	133.4170074
2013-08-08 13:00	267.3510132
2013-08-08 14:00	412.2049866
2013-08-08 15:00	532.0700073
2013-08-08 16:00	640.5230103
2013-08-08 17:00	718.34198
2013-08-08 18:00	713.1799927
2013-08-08 19:00	676.401001
2013-08-08 20:00	630.7160034
2013-08-08 21:00	591.7130127
2013-08-08 22:00	443.4379883
2013-08-08 23:00	290.5549927
2013-08-09 00:00	102.6289978
2013-08-09 01:00	9.291000366
2013-08-09 02:00	0
2013-08-09 03:00	0
2013-08-09 04:00	0
2013-08-09 05:00	0
2013-08-09 06:00	0
2013-08-09 07:00	0
2013-08-09 08:00	0
2013-08-09 09:00	0
2013-08-09 10:00	0
2013-08-09 11:00	0
2013-08-09 12:00	105.2300034
2013-08-09 13:00	212.723999
2013-08-09 14:00	328.8739929
2013-08-09 15:00	422.5639954
2013-08-09 16:00	508.9960022
2013-08-09 17:00	570.9769897
2013-08-09 18:00	685.6920166
2013-08-09 19:00	650.1970215
2013-08-09 20:00	606.0029907
2013-08-09 21:00	589.1719971
2013-08-09 22:00	440.8619995
2013-08-09 23:00	287.9580078
2013-08-10 00:00	105.961998
2013-08-10 01:00	7.651000023
2013-08-10 02:00	0
2013-08-10 03:00	0
2013-08-10 04:00	0
2013-08-10 05:00	0
2013-08-10 06:00	0
2013-08-10 07:00	0
2013-08-10 08:00	0
2013-08-10 09:00	0
2013-08-10 10:00	0
2013-08-10 11:00	0
2013-08-10 12:00	132.5269928
2013-08-10 13:00	270.3340149
2013-08-10 14:00	419.0969849
2013-08-10 15:00	558.4279785
2013-08-10 16:00	673.0479736
2013-08-10 17:00	755.190979
2013-08-10 18:00	751.8770142
2013-08-10 19:00	712.8010254
2013-08-10 20:00	664.0339966
2013-08-10 21:00	593.1359863
2013-08-10 22:00	443.1279907
2013-08-10 23:00	288.4920044
2013-08-11 00:00	91.72599792
2013-08-11 01:00	4.84100008
2013-08-11 02:00	0
2013-08-11 03:00	0
2013-08-11 04:00	0
2013-08-11 05:00	0
2013-08-11 06:00	0
2013-08-11 07:00	0
2013-08-11 08:00	0
2013-08-11 09:00	0
2013-08-11 10:00	0
2013-08-11 11:00	0
2013-08-11 12:00	32.19300079
2013-08-11 13:00	66.28299713
2013-08-11 14:00	103.0479965
2013-08-11 15:00	149.1329956
2013-08-11 16:00	179.848999
2013-08-11 17:00	201.8480072
2013-08-11 18:00	230.3670044
2013-08-11 19:00	218.3439941
2013-08-11 20:00	203.3049927
2013-08-11 21:00	237.927002
2013-08-11 22:00	177.4640045
2013-08-11 23:00	115.1439972
2013-08-12 00:00	79.34300232
2013-08-12 01:00	2.551000118
2013-08-12 02:00	0
2013-08-12 03:00	0
2013-08-12 04:00	0
2013-08-12 05:00	0
2013-08-12 06:00	0
2013-08-12 07:00	0
2013-08-12 08:00	0
2013-08-12 09:00	0
2013-08-12 10:00	0
2013-08-12 11:00	0
2013-08-12 12:00	120.8399963
2013-08-12 13:00	251.1920013
2013-08-12 14:00	391.6369934
2013-08-12 15:00	541.0319824
2013-08-12 16:00	652.8549805
2013-08-12 17:00	732.882019
2013-08-12 18:00	752.6110229
2013-08-12 19:00	713.15802
2013-08-12 20:00	663.6939697
2013-08-12 21:00	585.6290283
2013-08-12 22:00	436.0700073
2013-08-12 23:00	281.9379883
2013-08-13 00:00	87.77400208
2013-08-13 01:00	0.897000015
2013-08-13 02:00	0
2013-08-13 03:00	0
2013-08-13 04:00	0
2013-08-13 05:00	0
2013-08-13 06:00	0
2013-08-13 07:00	0
2013-08-13 08:00	0
2013-08-13 09:00	0
2013-08-13 10:00	0
2013-08-13 11:00	0
2013-08-13 12:00	121.788002
2013-08-13 13:00	255.6719971
2013-08-13 14:00	399.7829895
2013-08-13 15:00	502.8880005
2013-08-13 16:00	607.1870117
2013-08-13 17:00	681.7739868
2013-08-13 18:00	773.8449707
2013-08-13 19:00	733.0910034
2013-08-13 20:00	681.8790283
2013-08-13 21:00	595.3179932
2013-08-13 22:00	442.5119934
2013-08-13 23:00	285.0580139
2013-08-14 00:00	88.95800018
2013-08-14 01:00	0
2013-08-14 02:00	0
2013-08-14 03:00	0
2013-08-14 04:00	0
2013-08-14 05:00	0
2013-08-14 06:00	0
2013-08-14 07:00	0
2013-08-14 08:00	0
2013-08-14 09:00	0
2013-08-14 10:00	0
2013-08-14 11:00	0
2013-08-14 12:00	124.2549973
2013-08-14 13:00	263.5190125
2013-08-14 14:00	413.269989
2013-08-14 15:00	537.2479858
2013-08-14 16:00	649.059021
2013-08-14 17:00	728.9550171
2013-08-14 18:00	741.5150146
2013-08-14 19:00	702.2730103
2013-08-14 20:00	652.8519897
2013-08-14 21:00	590.8410034
2013-08-14 22:00	438.3930054
2013-08-14 23:00	281.3359985
2013-08-15 00:00	82.95899963
2013-08-15 01:00	0
2013-08-15 02:00	0
2013-08-15 03:00	0
2013-08-15 04:00	0
2013-08-15 05:00	0
2013-08-15 06:00	0
2013-08-15 07:00	0
2013-08-15 08:00	0
2013-08-15 09:00	0
2013-08-15 10:00	0
2013-08-15 11:00	0
2013-08-15 12:00	84.88300323
2013-08-15 13:00	181.9160004
2013-08-15 14:00	286.1499939
2013-08-15 15:00	376.8739929
2013-08-15 16:00	455.5799866
2013-08-15 17:00	511.7739868
2013-08-15 18:00	558.4130249
2013-08-15 19:00	528.7130127
2013-08-15 20:00	491.2229919
2013-08-15 21:00	441.0849915
2013-08-15 22:00	326.6679993
2013-08-15 23:00	208.8130035
2013-08-16 00:00	73.58399963
2013-08-16 01:00	0
2013-08-16 02:00	0
2013-08-16 03:00	0
2013-08-16 04:00	0
2013-08-16 05:00	0
2013-08-16 06:00	0
2013-08-16 07:00	0
2013-08-16 08:00	0
2013-08-16 09:00	0
2013-08-16 10:00	0
2013-08-16 11:00	0
2013-08-16 12:00	112.9020004
2013-08-16 13:00	244.5950012
2013-08-16 14:00	385.9179993
2013-08-16 15:00	550.4359741
2013-08-16 16:00	665.78302
2013-08-16 17:00	748.0689697
2013-08-16 18:00	679.5460205
2013-08-16 19:00	643.2130127
2013-08-16 20:00	597.2490234
2013-08-16 21:00	448.5369873
2013-08-16 22:00	331.5499878
2013-08-16 23:00	211.0709991
2013-08-17 00:00	73.53900146
2013-08-17 01:00	0
2013-08-17 02:00	0
2013-08-17 03:00	0
2013-08-17 04:00	0
2013-08-17 05:00	0
2013-08-17 06:00	0
2013-08-17 07:00	0
2013-08-17 08:00	0
2013-08-17 09:00	0
2013-08-17 10:00	0
2013-08-17 11:00	0
2013-08-17 12:00	115.3399963
2013-08-17 13:00	252.6790009
2013-08-17 14:00	399.9070129
2013-08-17 15:00	547.4819946
2013-08-17 16:00	662.6060181
2013-08-17 17:00	744.6569824
2013-08-17 18:00	674.9780273
2013-08-17 19:00	638.6920166
2013-08-17 20:00	592.6870117
2013-08-17 21:00	540.7800293
2013-08-17 22:00	398.9429932
2013-08-17 23:00	252.9019928
2013-08-18 00:00	73.05799866
2013-08-18 01:00	0
2013-08-18 02:00	0
2013-08-18 03:00	0
2013-08-18 04:00	0
2013-08-18 05:00	0
2013-08-18 06:00	0
2013-08-18 07:00	0
2013-08-18 08:00	0
2013-08-18 09:00	0
2013-08-18 10:00	0
2013-08-18 11:00	0
2013-08-18 12:00	113.7900009
2013-08-18 13:00	252.1710052
2013-08-18 14:00	400.3590088
2013-08-18 15:00	548.5510254
2013-08-18 16:00	664.2960205
2013-08-18 17:00	746.7119751
2013-08-18 18:00	757.367981
2013-08-18 19:00	716.4219971
2013-08-18 20:00	664.3959961
2013-08-18 21:00	571.0839844
2013-08-18 22:00	420.4389954
2013-08-18 23:00	265.3619995
2013-08-19 00:00	69.48799896
2013-08-19 01:00	0
2013-08-19 02:00	0
2013-08-19 03:00	0
2013-08-19 04:00	0
2013-08-19 05:00	0
2013-08-19 06:00	0
2013-08-19 07:00	0
2013-08-19 08:00	0
2013-08-19 09:00	0
2013-08-19 10:00	0
2013-08-19 11:00	0
2013-08-19 12:00	109.7959976
2013-08-19 13:00	246.2259979
2013-08-19 14:00	392.17099
2013-08-19 15:00	532.8720093
2013-08-19 16:00	645.6939697
2013-08-19 17:00	725.9509888
2013-08-19 18:00	736.1049805
2013-08-19 19:00	696.0759888
2013-08-19 20:00	645.1049805
2013-08-19 21:00	554.3289795
2013-08-19 22:00	407.2460022
2013-08-19 23:00	255.8690033
2013-08-20 00:00	66.53199768
2013-08-20 01:00	0
2013-08-20 02:00	0
2013-08-20 03:00	0
2013-08-20 04:00	0
2013-08-20 05:00	0
2013-08-20 06:00	0
2013-08-20 07:00	0
2013-08-20 08:00	0
2013-08-20 09:00	0
2013-08-20 10:00	0
2013-08-20 11:00	0
2013-08-20 12:00	105.3410034
2013-08-20 13:00	239.151001
2013-08-20 14:00	382.1400146
2013-08-20 15:00	533.7020264
2013-08-20 16:00	647.0859985
2013-08-20 17:00	727.6619873
2013-08-20 18:00	739.0750122
2013-08-20 19:00	698.6420288
2013-08-20 20:00	647.0469971
2013-08-20 21:00	552.2890015
2013-08-20 22:00	404.8670044
2013-08-20 23:00	253.1779938
2013-08-21 00:00	61.43600082
2013-08-21 01:00	0
2013-08-21 02:00	0
2013-08-21 03:00	0
2013-08-21 04:00	0
2013-08-21 05:00	0
2013-08-21 06:00	0
2013-08-21 07:00	0
2013-08-21 08:00	0
2013-08-21 09:00	0
2013-08-21 10:00	0
2013-08-21 11:00	0
2013-08-21 12:00	84.44100189
2013-08-21 13:00	194.147995
2013-08-21 14:00	311.2539978
2013-08-21 15:00	465.3070068
2013-08-21 16:00	564.4990234
2013-08-21 17:00	634.914978
2013-08-21 18:00	700.8300171
2013-08-21 19:00	662.25
2013-08-21 20:00	612.9169922
2013-08-21 21:00	474.0400085
2013-08-21 22:00	346.7279968
2013-08-21 23:00	215.7640076
2013-08-22 00:00	35.31900024
2013-08-22 01:00	0
2013-08-22 02:00	0
2013-08-22 03:00	0
2013-08-22 04:00	0
2013-08-22 05:00	0
2013-08-22 06:00	0
