dateTime	doobs	depth
2012-06-18 22:00:00	8.30110422	1
2012-06-18 22:20:00	8.252095997	1
2012-06-18 22:40:00	8.189084161	1
2012-06-18 23:00:00	8.358131438	1
2012-06-18 23:20:00	8.286117291	1
2012-06-18 23:40:00	8.287121766	1
2012-06-19 00:00:00	8.202104174	1
2012-06-19 00:20:00	8.118086752	1
2012-06-19 00:40:00	8.155100418	1
2012-06-19 01:00:00	8.314145613	1
2012-06-19 01:20:00	8.195119068	1
2012-06-19 01:40:00	8.381171443	1
2012-06-19 02:00:00	8.317159091	1
2012-06-19 02:20:00	8.286155261	1
2012-06-19 02:40:00	8.24214801	1
2012-06-19 03:00:00	8.305168661	1
2012-06-19 03:20:00	8.210148028	1
2012-06-19 03:40:00	8.325182362	1
2012-06-19 04:00:00	8.371198686	1
2012-06-19 04:20:00	8.302184785	1
2012-06-19 04:40:00	8.332196925	1
2012-06-19 05:00:00	8.263182934	1
2012-06-19 05:20:00	8.234179463	1
2012-06-19 05:40:00	8.363217875	1
2012-06-19 06:00:00	8.367223196	1
2012-06-19 06:20:00	8.348222397	1
2012-06-19 06:40:00	8.336223446	1
2012-06-19 07:00:00	8.377238649	1
2012-06-19 07:20:00	8.385245057	1
2012-06-19 07:40:00	8.375246643	1
2012-06-19 08:00:00	8.351244455	1
2012-06-19 08:20:00	8.353249246	1
2012-06-19 08:40:00	8.333248102	1
2012-06-19 09:00:00	8.367261537	1
2012-06-19 09:20:00	8.307249545	1
2012-06-19 09:40:00	8.34726463	1
2012-06-19 10:00:00	8.334265345	1
2012-06-19 10:20:00	8.303261145	1
2012-06-19 10:40:00	8.349277926	1
2012-06-19 11:00:00	8.325275615	1
2012-06-19 11:20:00	8.280267527	1
2012-06-19 11:40:00	8.290274487	1
2012-06-19 12:00:00	8.207255888	1
2012-06-19 12:20:00	8.428320941	1
2012-06-19 12:40:00	8.406319162	1
2012-06-19 13:00:00	8.144251007	1
2012-06-19 13:20:00	8.209273157	1
2012-06-19 13:40:00	8.32330897	1
2012-06-19 14:00:00	8.146264003	1
2012-06-19 14:20:00	8.246296001	1
2012-06-19 14:40:00	8.39834261	1
2012-06-19 15:00:00	8.267310268	1
2012-06-19 15:20:00	8.318328759	1
2012-06-19 15:40:00	8.384351511	1
2012-06-19 16:00:00	8.28932908	1
2012-06-19 16:20:00	8.251322601	1
2012-06-19 16:40:00	8.334350214	1
2012-06-19 17:00:00	8.289341741	1
2012-06-19 17:20:00	8.390374554	1
2012-06-19 17:40:00	8.423388184	1
2012-06-19 18:00:00	8.402386507	1
2012-06-19 18:20:00	8.35137627	1
2012-06-19 18:40:00	8.203338323	1
2012-06-19 19:00:00	8.357386488	1
2012-06-19 19:20:00	8.340385878	1
2012-06-19 19:40:00	8.354394138	1
2012-06-19 20:00:00	8.412415047	1
2012-06-19 20:20:00	8.368406673	1
2012-06-19 20:40:00	8.372412087	1
2012-06-19 21:00:00	8.347409132	1
2012-06-19 21:20:00	8.336410201	1
2012-06-19 21:40:00	8.316408651	1
2012-06-19 22:00:00	8.312411725	1
2012-06-19 22:20:00	8.358429331	1
2012-06-19 22:40:00	8.359433878	1
2012-06-19 23:00:00	8.376443094	1
2012-06-19 23:20:00	8.375447066	1
2012-06-19 23:40:00	8.385454258	1
2012-06-20 00:00:00	8.406464687	1
2012-06-20 00:20:00	8.413471024	1
2012-06-20 00:40:00	8.355458238	1
2012-06-20 01:00:00	8.436486372	1
2012-06-20 01:20:00	8.355466747	1
2012-06-20 01:40:00	8.399484017	1
2012-06-20 02:00:00	8.421494813	1
2012-06-20 02:20:00	8.407494945	1
2012-06-20 02:40:00	8.375489711	1
2012-06-20 03:00:00	8.428509762	1
2012-06-20 03:20:00	8.403506594	1
2012-06-20 03:40:00	8.316484871	1
2012-06-20 04:00:00	8.346498087	1
2012-06-20 04:20:00	8.365508034	1
2012-06-20 04:40:00	8.40552431	1
2012-06-20 05:00:00	8.360515049	1
2012-06-20 05:20:00	8.329509961	1
2012-06-20 05:40:00	8.354521751	1
2012-06-20 06:00:00	8.380533868	1
2012-06-20 06:20:00	8.369534803	1
2012-06-20 06:40:00	8.363537243	1
2012-06-20 07:00:00	8.409555484	1
2012-06-20 07:20:00	8.317531754	1
2012-06-20 07:40:00	8.409564048	1
2012-06-20 08:00:00	8.291532281	1
2012-06-20 08:20:00	8.366559453	1
2012-06-20 08:40:00	8.34455697	1
2012-06-20 09:00:00	8.356564903	1
2012-06-20 09:20:00	8.376575309	1
2012-06-20 09:40:00	8.313560167	1
2012-06-20 10:00:00	8.123505774	1
2012-06-20 10:20:00	8.374587486	1
2012-06-20 10:40:00	8.192535407	1
2012-06-20 11:00:00	8.272564385	1
2012-06-20 11:20:00	8.412612081	1
2012-06-20 11:40:00	8.352597698	1
2012-06-20 12:00:00	8.270576399	1
2012-06-20 12:20:00	7.978489471	1
2012-06-20 12:40:00	8.185558247	1
2012-06-20 13:00:00	8.237578698	1
2012-06-20 13:20:00	8.071530827	1
2012-06-20 13:40:00	8.140556614	1
2012-06-20 14:00:00	8.300611105	1
2012-06-20 14:20:00	8.262603355	1
2012-06-20 14:40:00	8.241600933	1
2012-06-20 15:00:00	8.033539361	1
2012-06-20 15:20:00	8.125572588	1
2012-06-20 15:40:00	8.245614791	1
2012-06-20 16:00:00	8.122579909	1
2012-06-20 16:20:00	8.320647055	1
2012-06-20 16:40:00	8.010552482	1
2012-06-20 17:00:00	8.322656167	1
2012-06-20 17:20:00	8.324661044	1
2012-06-20 17:40:00	8.27865055	1
2012-06-20 18:00:00	8.113601837	1
2012-06-20 18:20:00	8.224641631	1
2012-06-20 18:40:00	8.117611387	1
2012-06-20 19:00:00	8.028586835	1
2012-06-20 19:20:00	8.263666784	1
2012-06-20 19:40:00	7.993583694	1
2012-06-20 20:00:00	8.176647026	1
2012-06-20 20:20:00	8.055611944	1
2012-06-20 20:40:00	8.075622543	1
2012-06-20 21:00:00	8.177659842	1
2012-06-20 21:20:00	8.024614147	1
2012-06-20 21:40:00	7.90657972	1
2012-06-20 22:00:00	8.167669064	1
2012-06-20 22:20:00	8.232694504	1
2012-06-20 22:40:00	8.134666561	1
2012-06-20 23:00:00	7.823568564	1
2012-06-20 23:20:00	8.119669911	1
2012-06-20 23:40:00	8.127676681	1
2012-06-21 00:00:00	8.081665642	1
2012-06-21 00:20:00	8.010646294	1
2012-06-21 00:40:00	8.006649049	1
2012-06-21 01:00:00	8.019657435	1
2012-06-21 01:20:00	7.957640936	1
2012-06-21 01:40:00	8.298758368	1
2012-06-21 02:00:00	8.272753935	1
2012-06-21 02:20:00	8.195732467	1
2012-06-21 02:40:00	8.125713259	1
2012-06-21 03:00:00	8.044690299	1
2012-06-21 03:20:00	8.147728904	1
2012-06-21 03:40:00	7.961670641	1
2012-06-21 04:00:00	8.071711661	1
2012-06-21 04:20:00	7.933669325	1
2012-06-21 04:40:00	8.273787971	1
2012-06-21 05:00:00	8.176759438	1
