dateTime	Ox_wnd	
2014-05-26 01:15	0	
2014-05-26 01:35	0	
2014-05-26 01:55	0	
2014-05-26 02:15	0	
2014-05-26 02:35	0	
2014-05-26 02:55	1.56464	
2014-05-26 03:15	1.56464	
2014-05-26 03:35	1.56464	
2014-05-26 03:55	1.56464	
2014-05-26 04:15	0	
2014-05-26 04:35	0	
2014-05-26 04:48	0	
2014-05-26 05:48	0	
2014-05-26 06:45	0	
2014-05-26 07:58	0	
2014-05-26 08:45	3.084576	
2014-05-26 09:45	2.592832	
2014-05-26 10:50	3.084576	
2014-05-26 11:55	2.592832	
2014-05-26 12:50	2.592832	
2014-05-26 13:45	4.649216	
2014-05-26 14:45	4.112768	
2014-05-26 16:45	5.14096	
2014-05-26 17:45	5.14096	
2014-05-26 18:45	5.14096	
2014-05-26 20:15	1.56464	
2014-05-26 20:35	2.056384	
2014-05-26 20:55	1.56464	
2014-05-26 21:15	1.56464	
2014-05-26 21:35	1.56464	
2014-05-26 21:55	1.56464	
2014-05-26 22:15	1.56464	
2014-05-26 22:35	0	
2014-05-26 22:55	0	
2014-05-26 23:15	1.56464	
2014-05-26 23:35	0	
2014-05-26 23:55	0	
2014-05-27 00:15	1.56464	
2014-05-27 00:35	0	
2014-05-27 00:55	0	
2014-05-27 01:15	0	
2014-05-27 01:35	0	
2014-05-27 01:55	0	
2014-05-27 02:15	0	
2014-05-27 02:35	0	
2014-05-27 02:55	0	
2014-05-27 03:15	0	
2014-05-27 03:35	0	
2014-05-27 03:55	0	
2014-05-27 04:15	0	
2014-05-27 04:35	1.56464	
2014-05-27 04:45	0	
2014-05-27 05:45	0	
2014-05-27 06:45	0	
2014-05-27 07:50	0	
2014-05-27 08:50	0	
2014-05-27 09:45	0	
2014-05-27 10:45	0	
2014-05-27 11:45	2.056384	
2014-05-27 12:45	32.946848	
2014-05-27 13:45	2.056384	
2014-05-27 15:53	3.621024	
2014-05-27 16:52	3.084576	
2014-05-27 17:27	2.592832	
2014-05-27 17:42	3.084576	
2014-05-27 17:52	3.621024	
2014-05-27 18:52	3.084576	
2014-05-27 19:19	3.621024	
2014-05-27 19:52	4.112768	
2014-05-27 20:15	2.056384	
2014-05-27 20:35	3.084576	
2014-05-27 20:55	3.621024	
2014-05-27 21:15	3.084576	
2014-05-27 21:35	3.084576	
2014-05-27 21:55	3.621024	
2014-05-27 22:15	4.649216	
2014-05-27 22:35	3.084576	
2014-05-27 22:55	3.621024	
2014-05-27 23:15	3.084576	
2014-05-27 23:35	3.621024	
2014-05-27 23:55	3.621024	
2014-05-28 00:15	2.592832	
2014-05-28 00:35	4.649216	
2014-05-28 00:55	3.084576	
2014-05-28 01:15	2.592832	
2014-05-28 01:55	2.592832	
2014-05-28 02:15	4.649216	
2014-05-28 02:35	2.056384	
2014-05-28 02:55	3.621024	
2014-05-28 03:15	4.112768	
2014-05-28 03:35	4.112768	
2014-05-28 03:55	4.112768	
2014-05-28 04:15	2.592832	
2014-05-28 04:35	4.112768	
2014-05-28 05:50	4.112768	
2014-05-28 06:55	4.112768	
2014-05-28 07:50	3.084576	
2014-05-28 08:29	2.592832	
2014-05-28 08:55	4.112768	
2014-05-28 09:16	4.112768	
2014-05-28 09:50	2.056384	
2014-05-28 10:55	3.621024	
2014-05-28 11:50	3.621024	
2014-05-28 12:52	4.649216	
2014-05-28 13:52	3.621024	
2014-05-28 14:52	5.677408	
2014-05-28 15:52	6.169152	
2014-05-28 16:52	5.677408	
2014-05-28 17:52	5.677408	
2014-05-28 18:52	5.14096	
2014-05-28 19:52	3.621024	
2014-05-28 20:15	3.621024	
2014-05-28 20:35	2.592832	
2014-05-28 20:55	3.084576	
2014-05-28 21:15	2.056384	
2014-05-28 21:35	3.084576	
2014-05-28 21:55	3.084576	
2014-05-28 22:15	2.056384	
2014-05-28 22:35	2.592832	
2014-05-28 22:55	4.112768	
2014-05-28 23:15	3.084576	
2014-05-28 23:35	4.112768	
2014-05-28 23:55	5.14096	
2014-05-29 00:15	4.112768	
2014-05-29 00:35	2.592832	
2014-05-29 00:55	3.084576	
2014-05-29 01:15	3.084576	
2014-05-29 01:35	1.56464	
2014-05-29 01:55	1.56464	
2014-05-29 02:15	3.621024	
2014-05-29 02:35	2.056384	
2014-05-29 02:55	2.056384	
2014-05-29 03:15	0	
2014-05-29 03:35	0	
2014-05-29 03:55	2.056384	
2014-05-29 04:15	1.56464	
2014-05-29 04:35	1.56464	
2014-05-29 04:45	0	
2014-05-29 05:45	1.56464	
2014-05-29 06:45	3.084576	
2014-05-29 07:45	2.592832	
2014-05-29 08:45	2.592832	
2014-05-29 09:45	2.592832	
2014-05-29 10:45	2.592832	
2014-05-29 11:45	2.592832	
2014-05-29 13:45	3.084576	
2014-05-29 14:45	3.621024	
2014-05-29 15:45	4.112768	
2014-05-29 16:48	5.14096	
2014-05-29 17:48	5.14096	
2014-05-29 18:48	5.14096	
2014-05-29 20:15	0	
2014-05-29 20:35	2.056384	
2014-05-29 20:55	1.56464	
2014-05-29 21:15	0	
2014-05-29 21:35	0	
2014-05-29 21:55	0	
2014-05-29 22:15	0	
2014-05-29 22:35	0	
2014-05-29 22:55	0	
2014-05-29 23:15	0	
2014-05-29 23:35	0	
2014-05-29 23:55	0	
2014-05-30 00:15	0	
2014-05-30 00:35	0	
2014-05-30 00:55	0	
2014-05-30 01:15	0	
2014-05-30 01:35	0	
2014-05-30 01:55	0	
2014-05-30 02:15	0	
2014-05-30 02:35	0	
2014-05-30 02:55	0	
2014-05-30 03:15	0	
2014-05-30 03:35	0	
2014-05-30 03:55	0	
2014-05-30 04:15	0	
2014-05-30 04:35	0	
2014-05-30 04:48	0	
2014-05-30 06:52	0	
2014-05-30 07:53	0	
2014-05-30 08:51	3.084576	
2014-05-30 09:50	0	
2014-05-30 10:52	2.592832	
2014-05-30 12:52	1.56464	
2014-05-30 13:52	2.056384	
2014-05-30 15:22	2.592832	
2014-05-30 15:55	3.621024	
2014-05-30 16:52	0	
2014-05-30 17:06	3.621024	
2014-05-30 17:48	6.7056	
2014-05-30 18:50	3.084576	
2014-05-30 19:40	3.621024	
2014-05-30 20:15	0	
2014-05-30 20:35	2.592832	
2014-05-30 20:55	1.56464	
2014-05-30 21:15	2.056384	
2014-05-30 21:35	2.592832	
2014-05-30 21:55	2.056384	
2014-05-30 22:15	1.56464	
2014-05-30 22:35	3.084576	
2014-05-30 22:55	2.592832	
2014-05-30 23:15	2.592832	
2014-05-30 23:35	1.56464	
2014-05-30 23:55	2.056384	
2014-05-31 00:15	2.056384	
2014-05-31 00:35	1.56464	
2014-05-31 00:55	1.56464	
2014-05-31 01:15	1.56464	
2014-05-31 01:35	3.084576	
2014-05-31 01:55	3.621024	
2014-05-31 02:15	4.112768	
2014-05-31 02:35	4.112768	
2014-05-31 02:55	4.112768	
2014-05-31 03:15	3.621024	
2014-05-31 03:35	4.112768	
2014-05-31 03:55	3.621024	
2014-05-31 04:15	3.621024	
2014-05-31 04:35	2.592832	
2014-05-31 04:52	2.592832	
2014-05-31 05:52	3.084576	
2014-05-31 06:52	5.14096	
2014-05-31 07:52	6.169152	
2014-05-31 08:52	5.14096	
2014-05-31 09:52	6.7056	
2014-05-31 10:48	5.14096	
2014-05-31 11:55	6.7056	
2014-05-31 12:50	5.14096	
2014-05-31 13:54	5.14096	
2014-05-31 14:45	5.14096	
2014-05-31 15:53	3.084576	
2014-05-31 16:51	5.677408	
2014-05-31 17:50	8.002016	
2014-05-31 18:50	2.592832	
2014-05-31 19:50	1.56464	
2014-05-31 20:15	1.56464	
2014-05-31 20:35	2.056384	
2014-05-31 20:55	3.084576	
2014-05-31 21:15	2.592832	
2014-05-31 21:35	1.56464	
2014-05-31 21:55	2.056384	
2014-05-31 22:15	0	
2014-05-31 22:35	0	
2014-05-31 22:55	0	
2014-05-31 23:15	0	
2014-05-31 23:35	2.056384	
2014-05-31 23:55	1.56464	
2014-06-01 00:15	2.056384	
2014-06-01 00:35	2.056384	
2014-06-01 00:55	2.056384	
2014-06-01 01:15	2.056384	
2014-06-01 01:35	2.056384	
2014-06-01 01:55	2.592832	
2014-06-01 02:15	2.056384	
2014-06-01 02:35	3.084576	
2014-06-01 02:55	2.056384	
2014-06-01 03:15	2.592832	
2014-06-01 03:35	2.592832	
2014-06-01 03:55	2.056384	
2014-06-01 04:15	0	
2014-06-01 04:35	2.056384	
2014-06-01 04:45	2.056384	
2014-06-01 05:48	2.592832	
2014-06-01 06:48	2.592832	
2014-06-01 07:54	2.592832	
2014-06-01 08:50	2.592832	
2014-06-01 09:45	0	
2014-06-01 10:45	2.592832	
2014-06-01 12:50	2.056384	
2014-06-01 13:50	2.056384	
2014-06-01 14:45	2.592832	
2014-06-01 15:50	5.14096	
2014-06-01 17:50	3.084576	
2014-06-01 18:50	2.592832	
2014-06-01 19:52	2.056384	
2014-06-01 19:55	2.056384	
2014-06-01 20:15	1.56464	
2014-06-01 20:35	2.056384	
2014-06-01 20:55	2.056384	
2014-06-01 21:15	2.056384	
2014-06-01 21:35	2.056384	
2014-06-01 21:55	1.56464	
2014-06-01 22:15	1.56464	
2014-06-01 22:35	1.56464	
2014-06-01 22:55	1.56464	
2014-06-01 23:15	1.56464	
2014-06-01 23:35	2.056384	
2014-06-01 23:55	1.56464	
2014-06-02 00:15	1.56464	
2014-06-02 00:35	1.56464	
2014-06-02 00:55	0	
2014-06-02 01:15	0	
2014-06-02 01:35	0	
2014-06-02 01:55	0	
2014-06-02 02:15	1.56464	
2014-06-02 02:35	0	
2014-06-02 02:55	0	
2014-06-02 03:15	0	
2014-06-02 03:35	1.56464	
2014-06-02 03:55	1.56464	
2014-06-02 04:15	1.56464	
2014-06-02 04:35	0	
2014-06-02 04:45	0	
2014-06-02 05:45	0	
2014-06-02 06:52	2.592832	
2014-06-02 07:45	2.592832	
2014-06-02 08:45	3.084576	
2014-06-02 09:48	3.084576	
2014-06-02 10:50	4.112768	
2014-06-02 11:45	4.112768	
2014-06-02 12:55	4.112768	
2014-06-02 13:50	2.592832	
2014-06-02 14:45	3.084576	
2014-06-02 15:51	5.14096	
2014-06-02 16:50	4.649216	
2014-06-02 18:50	3.084576	
2014-06-02 19:55	2.056384	
2014-06-02 20:15	2.592832	
2014-06-02 20:35	2.056384	
2014-06-02 20:55	2.592832	
2014-06-02 21:15	2.056384	
2014-06-02 21:35	0	
2014-06-02 21:55	0	
2014-06-02 22:15	0	
2014-06-02 22:35	0	
2014-06-02 22:55	0	
2014-06-02 23:15	0	
2014-06-02 23:35	0	
2014-06-02 23:55	0	
2014-06-03 00:15	0	
2014-06-03 00:35	0	
2014-06-03 00:55	0	
2014-06-03 01:15	0	
2014-06-03 01:35	0	
2014-06-03 01:55	0	
2014-06-03 02:15	0	
2014-06-03 02:35	0	
2014-06-03 02:55	0	
2014-06-03 03:15	0	
2014-06-03 03:35	0	
2014-06-03 03:55	0	
2014-06-03 04:15	0	
2014-06-03 04:35	0	
2014-06-03 06:45	2.056384	
2014-06-03 07:55	1.56464	
2014-06-03 08:45	0	
2014-06-03 09:45	2.592832	
2014-06-03 10:45	4.112768	
2014-06-03 11:45	6.169152	
2014-06-03 12:52	5.14096	
2014-06-03 14:52	5.677408	
2014-06-03 15:52	5.14096	
2014-06-03 16:52	6.7056	
2014-06-03 17:52	6.7056	
2014-06-03 19:52	3.084576	
2014-06-03 19:55	3.084576	
2014-06-03 20:15	3.621024	
2014-06-03 20:35	1.56464	
2014-06-03 20:55	1.56464	
2014-06-03 21:15	2.056384	
2014-06-03 21:35	2.056384	
2014-06-03 21:55	2.056384	
2014-06-03 22:15	1.56464	
2014-06-03 22:35	1.56464	
2014-06-03 22:55	2.056384	
2014-06-03 23:15	1.56464	
2014-06-03 23:35	0	
2014-06-03 23:55	0	
2014-06-04 00:15	4.112768	
2014-06-04 00:35	3.084576	
2014-06-04 00:55	2.056384	
2014-06-04 01:15	3.084576	
2014-06-04 01:35	0	
2014-06-04 01:55	2.056384	
2014-06-04 02:15	1.56464	
2014-06-04 02:35	1.56464	
2014-06-04 02:55	1.56464	
2014-06-04 03:15	0	
2014-06-04 03:35	2.056384	
2014-06-04 03:55	2.592832	
2014-06-04 04:15	2.592832	
2014-06-04 04:35	3.084576	
2014-06-04 04:50	3.084576	
2014-06-04 05:50	3.084576	
2014-06-04 06:55	3.084576	
2014-06-04 07:18	2.056384	
2014-06-04 07:32	2.592832	
2014-06-04 07:50	3.621024	
2014-06-04 08:50	2.056384	
2014-06-04 09:24	3.084576	
2014-06-04 09:45	3.084576	
2014-06-04 10:50	0	
2014-06-04 11:45	3.084576	
2014-06-04 12:50	3.084576	
2014-06-04 13:50	4.112768	
2014-06-04 14:45	2.592832	
2014-06-04 15:55	3.084576	
2014-06-04 16:55	2.592832	
2014-06-04 17:55	1.56464	
2014-06-04 18:55	1.56464	
2014-06-04 19:55	0	
2014-06-04 20:15	0	
2014-06-04 20:35	2.056384	
2014-06-04 20:55	2.592832	
2014-06-04 21:15	2.592832	
2014-06-04 21:35	1.56464	
2014-06-04 21:55	2.056384	
2014-06-04 22:15	2.056384	
2014-06-04 22:35	2.056384	
2014-06-04 22:55	2.056384	
2014-06-04 23:15	1.56464	
2014-06-04 23:35	0	
2014-06-04 23:55	2.592832	
2014-06-05 00:15	1.56464	
2014-06-05 00:35	0	
2014-06-05 00:55	0	
2014-06-05 01:15	0	
2014-06-05 01:35	2.056384	
2014-06-05 01:55	1.56464	
2014-06-05 02:15	2.592832	
2014-06-05 02:35	2.056384	
2014-06-05 02:55	1.56464	
2014-06-05 03:15	0	
2014-06-05 03:35	0	
2014-06-05 03:55	0	
2014-06-05 04:15	0	
2014-06-05 04:35	0	
2014-06-05 04:50	0	
2014-06-05 06:50	0	
2014-06-05 07:50	2.592832	
2014-06-05 09:50	3.621024	
2014-06-05 10:50	3.621024	
2014-06-05 11:50	4.649216	
2014-06-05 12:50	4.649216	
2014-06-05 13:50	5.677408	
2014-06-05 14:50	4.112768	
2014-06-05 15:50	3.621024	
2014-06-05 16:50	3.621024	
2014-06-05 17:45	3.084576	
2014-06-05 18:50	0	
2014-06-05 20:15	0	
2014-06-05 20:35	0	
2014-06-05 20:55	2.592832	
2014-06-05 21:15	2.056384	
2014-06-05 21:35	3.084576	
2014-06-05 21:55	6.169152	
2014-06-05 22:15	4.649216	
2014-06-05 22:35	2.592832	
2014-06-05 22:55	2.592832	
2014-06-05 23:15	2.592832	
2014-06-05 23:35	2.592832	
2014-06-05 23:55	2.592832	
2014-06-06 00:15	2.056384	
2014-06-06 00:35	3.084576	
2014-06-06 00:55	3.084576	
2014-06-06 01:15	3.621024	
2014-06-06 01:35	4.649216	
2014-06-06 01:55	3.084576	
2014-06-06 02:15	2.056384	
2014-06-06 02:35	1.56464	
2014-06-06 02:55	2.056384	
2014-06-06 03:15	1.56464	
2014-06-06 03:35	2.592832	
2014-06-06 03:55	2.056384	
2014-06-06 04:15	1.56464	
2014-06-06 04:35	2.056384	
2014-06-06 04:50	2.056384	
2014-06-06 05:50	2.592832	
2014-06-06 06:50	2.056384	
2014-06-06 07:50	5.677408	
2014-06-06 08:55	5.14096	
2014-06-06 09:55	5.14096	
2014-06-06 10:55	5.14096	
2014-06-06 11:55	7.197344	
2014-06-06 12:55	6.169152	
2014-06-06 13:55	6.169152	
2014-06-06 14:55	5.14096	
2014-06-06 15:48	6.7056	
2014-06-06 16:48	3.621024	
2014-06-06 17:45	3.621024	
2014-06-06 18:52	2.592832	
2014-06-06 20:15	2.056384	
2014-06-06 20:35	1.56464	
2014-06-06 20:55	0	
2014-06-06 21:15	1.56464	
2014-06-06 21:35	0	
2014-06-06 21:55	0	
2014-06-06 22:15	1.56464	
2014-06-06 22:35	2.056384	
2014-06-06 22:55	0	
2014-06-06 23:15	0	
2014-06-06 23:35	2.056384	
2014-06-06 23:55	1.56464	
2014-06-07 00:15	2.056384	
2014-06-07 00:35	1.56464	
2014-06-07 00:55	0	
2014-06-07 01:15	0	
2014-06-07 01:35	1.56464	
2014-06-07 01:55	1.56464	
2014-06-07 02:15	0	
2014-06-07 02:35	0	
2014-06-07 02:55	0	
2014-06-07 03:15	2.056384	
2014-06-07 03:35	2.056384	
2014-06-07 03:55	0	
2014-06-07 04:15	2.056384	
2014-06-07 04:35	0	
2014-06-07 04:52	1.56464	
2014-06-07 05:52	2.592832	
2014-06-07 06:52	3.084576	
2014-06-07 07:52	3.084576	
2014-06-07 08:52	3.621024	
2014-06-07 09:52	3.084576	
2014-06-07 10:56	3.621024	
2014-06-07 11:45	3.084576	
2014-06-07 12:52	2.592832	
2014-06-07 13:48	2.056384	
2014-06-07 14:45	3.084576	
2014-06-07 15:45	4.112768	
2014-06-07 16:45	5.677408	
2014-06-07 17:45	4.112768	
2014-06-07 18:45	2.056384	
2014-06-07 19:45	0	
2014-06-07 20:15	0	
2014-06-07 20:35	1.56464	
2014-06-07 20:55	1.56464	
2014-06-07 21:15	1.56464	
2014-06-07 21:35	1.56464	
2014-06-07 21:55	0	
2014-06-07 22:15	0	
2014-06-07 22:35	1.56464	
2014-06-07 22:55	1.56464	
2014-06-07 23:15	1.56464	
2014-06-07 23:35	1.56464	
2014-06-07 23:55	0	
2014-06-08 00:15	0	
2014-06-08 00:35	0	
2014-06-08 00:55	0	
2014-06-08 01:15	0	
2014-06-08 01:35	1.56464	
2014-06-08 01:55	0	
2014-06-08 02:15	0	
2014-06-08 02:35	0	
2014-06-08 02:55	0	
2014-06-08 03:15	0	
2014-06-08 03:35	2.056384	
2014-06-08 03:55	1.56464	
2014-06-08 04:15	0	
2014-06-08 04:35	0	
2014-06-08 04:45	0	
2014-06-08 05:45	0	
2014-06-08 06:45	0	
2014-06-08 07:45	0	
2014-06-08 08:45	0	
2014-06-08 09:48	0	
2014-06-08 10:45	2.056384	
2014-06-08 11:50	0	
2014-06-08 12:45	2.056384	
2014-06-08 13:45	2.056384	
2014-06-08 14:45	4.112768	
2014-06-08 15:45	4.112768	
2014-06-08 16:45	4.112768	
2014-06-08 17:45	3.621024	
2014-06-08 18:45	3.621024	
2014-06-08 19:45	3.084576	
2014-06-08 20:15	1.56464	
2014-06-08 20:35	2.592832	
2014-06-08 20:55	2.592832	
2014-06-08 21:15	1.56464	
2014-06-08 21:35	1.56464	
2014-06-08 21:55	2.056384	
2014-06-08 22:15	0	
2014-06-08 22:35	1.56464	
2014-06-08 22:55	0	
2014-06-08 23:15	1.56464	
2014-06-08 23:35	0	
2014-06-08 23:55	0	
2014-06-09 00:15	0	
2014-06-09 00:35	0	
2014-06-09 00:55	1.56464	
2014-06-09 01:15	2.056384	
2014-06-09 01:35	0	
2014-06-09 01:55	0	
2014-06-09 02:15	0	
2014-06-09 02:35	0	
2014-06-09 02:55	0	
2014-06-09 03:15	0	
2014-06-09 03:35	0	
2014-06-09 03:55	0	
2014-06-09 04:15	0	
2014-06-09 04:35	0	
2014-06-09 04:45	0	
2014-06-09 05:45	0	
2014-06-09 07:45	0	
2014-06-09 08:45	0	
2014-06-09 09:45	0	
2014-06-09 10:45	4.112768	
2014-06-09 11:45	2.056384	
2014-06-09 12:23	2.056384	
2014-06-09 12:45	2.592832	
2014-06-09 13:08	3.084576	
2014-06-09 13:45	2.056384	
2014-06-09 14:02	2.056384	
2014-06-09 14:45	3.084576	
2014-06-09 15:45	3.084576	
2014-06-09 16:45	1.56464	
2014-06-09 17:45	2.592832	
2014-06-09 18:45	2.056384	
2014-06-09 20:15	1.56464	
2014-06-09 20:35	0	
2014-06-09 20:55	0	
2014-06-09 21:15	0	
2014-06-09 21:35	0	
2014-06-09 21:55	1.56464	
2014-06-09 22:15	0	
2014-06-09 22:35	0	
2014-06-09 22:55	0	
2014-06-09 23:15	0	
2014-06-09 23:35	0	
2014-06-09 23:55	0	
2014-06-10 00:15	0	
2014-06-10 00:35	0	
2014-06-10 00:55	1.56464	
2014-06-10 01:15	2.056384	
2014-06-10 01:35	0	
2014-06-10 01:55	0	
2014-06-10 02:15	0	
2014-06-10 02:35	0	
2014-06-10 02:55	0	
2014-06-10 03:15	0	
2014-06-10 03:35	0	
2014-06-10 03:55	1.56464	
2014-06-10 04:15	0	
2014-06-10 04:35	0	
2014-06-10 04:50	0	
2014-06-10 05:11	0	
2014-06-10 05:45	0	
2014-06-10 06:45	0	
2014-06-10 07:45	0	
2014-06-10 08:11	0	
2014-06-10 08:39	0	
2014-06-10 08:55	0	
2014-06-10 09:45	0	
2014-06-10 10:45	1.56464	
2014-06-10 11:45	0	
2014-06-10 12:45	0	
2014-06-10 13:45	0	
2014-06-10 14:45	0	
2014-06-10 15:52	0	
2014-06-10 16:52	0	
2014-06-10 17:52	0	
2014-06-10 18:52	0	
2014-06-10 20:15	1.56464	
2014-06-10 20:35	1.56464	
2014-06-10 20:55	0	
2014-06-10 21:15	1.56464	
2014-06-10 21:35	0	
2014-06-10 21:55	1.56464	
2014-06-10 22:15	3.084576	
2014-06-10 22:35	4.112768	
2014-06-10 22:55	3.084576	
2014-06-10 23:15	3.621024	
2014-06-10 23:35	4.112768	
2014-06-10 23:55	4.112768	
2014-06-11 00:15	5.14096	
2014-06-11 00:35	4.649216	
2014-06-11 00:55	4.112768	
2014-06-11 01:15	3.621024	
2014-06-11 01:35	4.112768	
2014-06-11 01:55	3.621024	
2014-06-11 02:15	4.649216	
2014-06-11 02:35	4.649216	
2014-06-11 02:55	4.112768	
2014-06-11 03:15	4.112768	
2014-06-11 03:35	4.649216	
2014-06-11 03:55	4.649216	
2014-06-11 04:15	5.14096	
2014-06-11 04:35	4.112768	
2014-06-11 04:45	5.14096	
2014-06-11 05:45	5.14096	
2014-06-11 06:45	3.084576	
2014-06-11 07:45	3.084576	
2014-06-11 08:45	4.112768	
2014-06-11 09:45	4.112768	
2014-06-11 10:45	4.112768	
2014-06-11 11:45	4.112768	
2014-06-11 12:45	3.084576	
2014-06-11 13:55	2.056384	
2014-06-11 14:15	3.084576	
2014-06-11 14:45	2.592832	
2014-06-11 15:45	5.14096	
2014-06-11 16:45	3.084576	
2014-06-11 19:52	3.621024	
2014-06-11 20:15	3.621024	
2014-06-11 20:35	2.056384	
2014-06-11 20:55	3.084576	
2014-06-11 21:15	3.084576	
2014-06-11 21:35	3.084576	
2014-06-11 21:55	3.621024	
2014-06-11 22:15	2.592832	
2014-06-11 22:35	3.084576	
2014-06-11 22:55	2.056384	
2014-06-11 23:15	1.56464	
2014-06-11 23:35	2.592832	
2014-06-11 23:55	1.56464	
2014-06-12 00:15	3.084576	
2014-06-12 00:35	2.592832	
2014-06-12 00:55	2.592832	
2014-06-12 01:15	1.56464	
2014-06-12 01:35	2.592832	
2014-06-12 01:55	1.56464	
2014-06-12 02:15	2.056384	
2014-06-12 02:35	3.084576	
2014-06-12 02:55	1.56464	
2014-06-12 03:15	2.056384	
2014-06-12 03:35	2.592832	
2014-06-12 03:55	3.084576	
2014-06-12 04:15	2.592832	
2014-06-12 04:35	3.621024	
2014-06-12 04:45	3.084576	
2014-06-12 05:15	3.084576	
2014-06-12 05:45	3.084576	
2014-06-12 07:45	2.056384	
2014-06-12 08:35	3.084576	
2014-06-12 08:45	3.084576	
2014-06-12 09:01	3.084576	
2014-06-12 09:45	2.592832	
2014-06-12 10:45	2.592832	
2014-06-12 12:45	2.056384	
2014-06-12 13:45	2.056384	
2014-06-12 14:45	2.592832	
2014-06-12 15:20	3.621024	
2014-06-12 15:52	3.084576	
2014-06-12 16:48	3.084576	
2014-06-12 17:45	3.084576	
2014-06-12 18:50	3.084576	
2014-06-12 20:15	3.621024	
2014-06-12 20:35	2.592832	
2014-06-12 20:55	2.592832	
2014-06-12 21:15	2.592832	
2014-06-12 21:35	3.084576	
2014-06-12 21:55	3.084576	
2014-06-12 22:15	3.084576	
2014-06-12 22:35	2.592832	
2014-06-12 22:55	3.084576	
2014-06-12 23:15	2.592832	
2014-06-12 23:35	3.084576	
2014-06-12 23:55	2.056384	
2014-06-13 00:15	2.592832	
2014-06-13 00:35	2.592832	
2014-06-13 00:55	4.649216	
2014-06-13 01:15	3.621024	
2014-06-13 01:35	3.621024	
2014-06-13 01:55	3.084576	
2014-06-13 02:15	3.084576	
2014-06-13 02:35	3.084576	
2014-06-13 02:55	3.621024	
2014-06-13 03:15	3.084576	
2014-06-13 03:35	3.084576	
2014-06-13 03:55	3.084576	
2014-06-13 04:15	3.084576	
2014-06-13 04:35	3.084576	
2014-06-13 04:50	2.592832	
2014-06-13 05:53	3.621024	
2014-06-13 06:20	3.621024	
2014-06-13 06:50	2.592832	
2014-06-13 08:55	2.592832	
2014-06-13 09:55	2.056384	
2014-06-13 10:25	2.592832	
2014-06-13 10:52	2.592832	
2014-06-13 11:52	1.56464	
2014-06-13 12:52	3.084576	
2014-06-13 13:52	2.056384	
2014-06-13 14:52	2.592832	
2014-06-13 15:52	2.056384	
2014-06-13 16:52	2.056384	
2014-06-13 17:48	2.056384	
2014-06-13 18:32	2.056384	
2014-06-13 18:54	3.084576	
2014-06-13 19:10	4.112768	
2014-06-13 19:30	3.621024	
2014-06-13 20:15	3.084576	
2014-06-13 20:35	3.084576	
2014-06-13 20:55	3.084576	
2014-06-13 21:15	0	
2014-06-13 21:35	0	
2014-06-13 21:55	1.56464	
2014-06-13 22:15	1.56464	
2014-06-13 22:35	0	
2014-06-13 22:55	0	
2014-06-13 23:15	1.56464	
2014-06-13 23:35	0	
2014-06-13 23:55	0	
2014-06-14 00:15	0	
2014-06-14 00:35	2.056384	
2014-06-14 00:55	1.56464	
2014-06-14 01:15	0	
2014-06-14 01:35	0	
2014-06-14 01:55	0	
2014-06-14 02:15	0	
2014-06-14 02:35	0	
2014-06-14 02:55	0	
2014-06-14 03:15	0	
2014-06-14 03:35	0	
2014-06-14 03:55	0	
2014-06-14 04:15	0	
2014-06-14 04:35	0	
2014-06-14 14:45	5.677408	
2014-06-14 15:48	7.197344	
2014-06-14 16:48	5.677408	
2014-06-14 17:48	6.7056	
2014-06-14 18:48	5.14096	
2014-06-14 20:15	6.7056	
2014-06-14 20:35	2.056384	
2014-06-14 20:55	4.112768	
2014-06-14 21:15	4.649216	
2014-06-14 21:35	5.677408	
2014-06-14 21:55	5.677408	
2014-06-14 22:15	4.649216	
2014-06-14 22:35	4.649216	
2014-06-14 22:55	4.649216	
2014-06-14 23:15	5.14096	
2014-06-14 23:35	4.112768	
2014-06-14 23:55	6.7056	
2014-06-15 00:15	4.112768	
2014-06-15 00:35	3.084576	
2014-06-15 00:55	4.112768	
2014-06-15 01:15	3.084576	
2014-06-15 01:35	3.084576	
2014-06-15 01:55	4.112768	
2014-06-15 02:15	4.112768	
2014-06-15 02:35	3.084576	
2014-06-15 02:55	3.621024	
2014-06-15 03:15	3.084576	
2014-06-15 03:35	2.592832	
2014-06-15 03:55	2.056384	
2014-06-15 04:15	2.056384	
2014-06-15 04:35	2.056384	
2014-06-15 04:45	2.592832	
2014-06-15 05:52	3.084576	
2014-06-15 06:48	3.621024	
2014-06-15 07:48	4.112768	
2014-06-15 08:45	6.7056	
2014-06-15 09:45	7.197344	
2014-06-15 10:51	5.677408	
2014-06-15 11:46	4.112768	
2014-06-15 12:50	10.997184	
2014-06-15 13:45	5.677408	
2014-06-15 14:45	8.002016	
2014-06-15 15:45	5.677408	
2014-06-15 16:45	5.677408	
2014-06-15 17:45	5.14096	
2014-06-15 18:45	5.14096	
2014-06-15 19:55	2.056384	
2014-06-15 20:15	1.56464	
2014-06-15 20:35	1.56464	
2014-06-15 20:55	1.56464	
2014-06-15 21:15	0	
2014-06-15 21:35	2.056384	
2014-06-15 21:55	2.056384	
2014-06-15 22:15	2.592832	
2014-06-15 22:35	1.56464	
2014-06-15 22:55	2.056384	
2014-06-15 23:15	2.592832	
2014-06-15 23:35	1.56464	
2014-06-15 23:55	2.592832	
